DATE,STEAM,CHW,POWER,TEMP (C),TEMP (F)
5/31/2018 4:00,79.92429352,1,33.88934708,17.2,62.96
5/31/2018 5:00,172.4575043,5,50.76751328,16.7,62.06
5/31/2018 6:00,88.99539185,3,54.67330551,16.7,62.06
5/31/2018 7:00,136.478241,4,51.95349503,15,59
5/31/2018 8:00,112.0506668,6,55,14.4,57.92
5/31/2018 9:00,131.158432,10,60.51640701,13.9,57.02
5/31/2018 10:00,80.70433044,15,65.20570374,13.9,57.02
5/31/2018 11:00,90.30449677,15,60.87384796,13.9,57.02
5/31/2018 12:00,83.60272217,16,60.29392242,15,59
5/31/2018 13:00,126.188446,17,63.94828796,17.8,64.04
5/31/2018 14:00,78.24047852,17,64,20,68
5/31/2018 15:00,102.9831085,16,67.30003357,19.4,66.92
5/31/2018 16:00,64.43164825,17,69.17137146,20,68
5/31/2018 17:00,89.01927185,17,67.65641785,20.6,69.08
5/31/2018 18:00,93.44674683,21,62,22.2,71.96
5/31/2018 19:00,85.40974426,15,62.99241638,27.8,82.04
5/31/2018 20:00,95.77600861,21,58.74723434,27.8,82.04
5/31/2018 21:00,101.3925323,22,61.41465759,26.7,80.06
5/31/2018 22:00,148.4379883,15,56.93160629,24.4,75.92
5/31/2018 23:00,58.72453308,0,31.02407265,23.9,75.02
6/1/2018 0:00,72,1,31.98448944,22.2,71.96
6/1/2018 1:00,72,0,30.71587181,22.2,71.96
6/1/2018 2:00,63.93046188,0,32,20.6,69.08
6/1/2018 3:00,76.08996582,13,45.78237534,19.4,66.92
6/1/2018 4:00,146.7035217,13,53.84963989,18.9,66.02
6/1/2018 5:00,138.7206421,20,55.75360489,18.3,64.94
6/1/2018 6:00,107.4703064,22,55.71237946,18.9,66.02
6/1/2018 7:00,135.8869019,22,56.03702927,18.3,64.94
6/1/2018 8:00,131.5822754,18,59.11594772,18.9,66.02
6/1/2018 9:00,125,21,66,18.9,66.02
6/1/2018 10:00,89.19509125,19,68,17.8,64.04
6/1/2018 11:00,77.76086426,35,75.94055939,17.8,64.04
6/1/2018 12:00,94.45375061,20,74,17.8,64.04
6/1/2018 13:00,96.18618774,25,70.92234802,19.4,66.92
6/1/2018 14:00,98.86955261,21,75,20.6,69.08
6/1/2018 15:00,83.28710938,21,71.27523804,22,71.6
6/1/2018 16:00,103.2724838,22,70.172966,24,75.2
6/1/2018 17:00,82.20280457,21,69.50891876,25,77
6/1/2018 18:00,105.5863724,23,65.88072205,22.2,71.96
6/1/2018 19:00,131.8991699,24,67.69738007,25,77
6/1/2018 20:00,116.1500397,23,64.52124023,23.9,75.02
6/1/2018 21:00,104.4527664,22,64.60452271,25.6,78.08
6/1/2018 22:00,109.9035339,22,61.15718842,25.6,78.08
6/1/2018 23:00,113.0968094,27,63.27944183,26.1,78.98
6/2/2018 0:00,125.3101501,20,59.14678574,25,77
6/2/2018 1:00,98.18598175,15,50.61167526,24.4,75.92
6/2/2018 2:00,129.0128021,16,52,23.9,75.02
6/2/2018 3:00,145.8619843,15,51.36953735,23.3,73.94
6/2/2018 4:00,132.9370422,25,51.94377899,22.8,73.04
6/2/2018 5:00,115.0379181,19,59,22.8,73.04
6/2/2018 6:00,142.0722198,19,57.59188843,21.1,69.98
6/2/2018 7:00,127.7310181,23,57.2149086,21.7,71.06
6/2/2018 8:00,89.7065506,18,57.6973877,21.7,71.06
6/2/2018 9:00,128.7676086,19,57,22.2,71.96
6/2/2018 10:00,91.38848114,25,57.81851959,22.2,71.96
6/2/2018 11:00,89.85257721,18,57.8803215,22.2,71.96
6/2/2018 12:00,106.1012192,17,58.37885666,23.3,73.94
6/2/2018 13:00,122.2390823,16,56.58907318,24.4,75.92
6/2/2018 14:00,88.06736755,17,59,25,77
6/2/2018 15:00,85.46822357,28,55.89508438,26.7,80.06
6/2/2018 16:00,119.9226074,16,58,26.1,78.98
6/2/2018 17:00,115.5723419,17,57.39538956,24.4,75.92
6/2/2018 18:00,104.2438126,22,57.07842255,23.3,73.94
6/2/2018 19:00,135.4239655,17,55.3561554,21.7,71.06
6/2/2018 20:00,165.5379333,12,57.22676849,21.1,69.98
6/2/2018 21:00,116.5976563,9,56,20,68
6/2/2018 22:00,114.5387192,5,53.02244186,21.1,69.98
6/2/2018 23:00,77.24802399,0,32.46992493,22.2,71.96
6/3/2018 0:00,70.91281128,0,29.25360107,20.6,69.08
6/3/2018 1:00,76.28962708,0,29.92223167,18.3,64.94
6/3/2018 2:00,66.15796661,0,28.08760071,17.2,62.96
6/3/2018 3:00,67.51173401,0,30,16.7,62.06
6/3/2018 4:00,70.13444519,0,31.50288391,16.1,60.98
6/3/2018 5:00,128.8628998,18,50.53100586,15,59
6/3/2018 6:00,101.6232605,3,52.4738121,13.9,57.02
6/3/2018 7:00,147.3231354,7,50.15819931,13.9,57.02
6/3/2018 8:00,89,2,50.03366852,13.9,57.02
6/3/2018 9:00,91.30963135,3,53,13.9,57.02
6/3/2018 10:00,96.13443756,1,52.15528488,13.9,57.02
6/3/2018 11:00,96.98049164,5,52,13.9,57.02
6/3/2018 12:00,105.0507202,11,51.22877502,14.4,57.92
6/3/2018 13:00,117.7806854,2,54.84587479,14.4,57.92
6/3/2018 14:00,127.7205582,10,50.01977158,14.4,57.92
6/3/2018 15:00,123.9244156,8,52.11712646,15,59
6/3/2018 16:00,139.2657013,2,51.75297546,15,59
6/3/2018 17:00,113.5564194,2,49.25997543,15,59
6/3/2018 18:00,120.4909821,2,51.15195847,15,59
6/3/2018 19:00,200.2872162,4,52.56278229,15,59
6/3/2018 20:00,145.194519,0,49.21281052,14.4,57.92
6/3/2018 21:00,181.8483276,0,52.70120239,13.9,57.02
6/3/2018 22:00,166.0117493,0,50.98432159,12.8,55.04
6/3/2018 23:00,71.89434052,0,27.20066643,12.2,53.96
6/4/2018 0:00,73.56632996,0,32.36088562,11.7,53.06
6/4/2018 1:00,70.39111328,0,29.44233131,11.1,51.98
6/4/2018 2:00,74.62960815,0,28,10.6,51.08
6/4/2018 3:00,73,0,30.26445389,10.6,51.08
6/4/2018 4:00,71.58938599,0,29.0454998,10,50
6/4/2018 5:00,230.4517975,0,51,10.6,51.08
6/4/2018 6:00,124.6470413,10,52.0321846,11,51.8
6/4/2018 7:00,172.3839111,0,54.79758453,10,50
6/4/2018 8:00,128.0775146,3,55.91251755,10,50
6/4/2018 9:00,155.9831085,0,64.31848907,9.4,48.92
6/4/2018 10:00,101,4,70.30899048,10.6,51.08
6/4/2018 11:00,120.7003326,0,72,11.1,51.98
6/4/2018 12:00,110.158905,0,76.87227631,11.1,51.98
6/4/2018 13:00,104.8622665,1,79.22079468,11.7,53.06
6/4/2018 14:00,133.2826996,2,70.18230438,11.1,51.98
6/4/2018 15:00,118.8451843,1,73.85122681,11,51.8
6/4/2018 16:00,97.94924927,0,73.84020996,11.7,53.06
6/4/2018 17:00,105,1,70.10926056,11.1,51.98
6/4/2018 18:00,90.28474426,1,69,11.7,53.06
6/4/2018 19:00,148.7173004,0,63.66345596,11.7,53.06
6/4/2018 20:00,133.6398163,0,64.70066833,11.7,53.06
6/4/2018 21:00,133.6164856,3,58.95922852,11.7,53.06
6/4/2018 22:00,131,0,54.97028732,11.7,53.06
6/4/2018 23:00,76.43443298,0,31.12799263,11.1,51.98
6/5/2018 0:00,71.53787231,3,30.25316429,11.1,51.98
6/5/2018 1:00,70.92395782,1,30.79885101,11.1,51.98
6/5/2018 2:00,72,1,27.90421677,10.6,51.08
6/5/2018 3:00,82.08733368,1,30.23336792,11.1,51.98
6/5/2018 4:00,72.84767151,1,31.92550087,10.6,51.08
6/5/2018 5:00,282.7643433,1,55.67144012,10.6,51.08
6/5/2018 6:00,153.5936127,0,53,10.6,51.08
6/5/2018 7:00,150.4416504,0,52.99895096,10,50
6/5/2018 8:00,86.61624908,0,60.61980438,10,50
6/5/2018 9:00,84.31200409,1,67.99167633,10,50
6/5/2018 10:00,92.3368454,16,68.12957001,10,50
6/5/2018 11:00,89.75060272,6,70.37046051,10,50
6/5/2018 12:00,72.18577576,8,73.00119019,10.6,51.08
6/5/2018 13:00,100.6098099,4,71,10.6,51.08
6/5/2018 14:00,110.8553162,2,76.72872162,12,53.6
6/5/2018 15:00,143.3983765,7,71.05640411,13,55.4
6/5/2018 16:00,79.11776733,3,73.37261963,14.4,57.92
6/5/2018 17:00,108.1038055,6,70.24071503,15.6,60.08
6/5/2018 18:00,112.2487946,5,62.93113327,13.3,55.94
6/5/2018 19:00,102.4956894,4,59,12.8,55.04
6/5/2018 20:00,157.0420227,9,61.58889389,13.3,55.94
6/5/2018 21:00,130.8057709,2,59,12.8,55.04
6/5/2018 22:00,163.9963684,2,62.14943695,15,59
6/5/2018 23:00,74.56764984,0,34.70067215,13.9,57.02
6/6/2018 0:00,77,2,31.38759613,14.4,57.92
6/6/2018 1:00,77.72046661,1,28.64591217,13.9,57.02
6/6/2018 2:00,76.95981598,1,29.80880928,13.3,55.94
6/6/2018 3:00,76,1,30.43897438,13.3,55.94
6/6/2018 4:00,76.42764282,1,30.64552307,13.3,55.94
6/6/2018 5:00,252.415741,2,54.78718567,12.8,55.04
6/6/2018 6:00,140.6159973,0,54,12.2,53.96
6/6/2018 7:00,151.6706543,1,56.4147377,11.7,53.06
6/6/2018 8:00,108.2560349,2,58.59928513,11.7,53.06
6/6/2018 9:00,133.2318878,1,62.59229279,12.2,53.96
6/6/2018 10:00,99.87205505,11,69.38841248,12.2,53.96
6/6/2018 11:00,103.4914017,4,72.1257019,12.2,53.96
6/6/2018 12:00,117.8486633,6,82.38952637,12,53.6
6/6/2018 13:00,82.91222382,4,75.31222534,12.2,53.96
6/6/2018 14:00,96.27378082,3,74.35366058,12.8,55.04
6/6/2018 15:00,98.28562927,13,75.41807556,12.8,55.04
6/6/2018 16:00,86.47125244,35,74.80445099,13.9,57.02
6/6/2018 17:00,98.37018585,10,72.6184845,13.9,57.02
6/6/2018 18:00,96.1648407,8,68,14.4,57.92
6/6/2018 19:00,153.3566589,8,63,15.6,60.08
6/6/2018 20:00,143.8721008,6,64.25513458,16.1,60.98
6/6/2018 21:00,139.1519165,7,66.19851685,16.1,60.98
6/6/2018 22:00,119.9636917,4,66,16.7,62.06
6/6/2018 23:00,133.9289246,0,50.73791504,15.6,60.08
6/7/2018 0:00,144.3852081,0,44.28335953,15,59
6/7/2018 1:00,76,0,30.42845535,15.6,60.08
6/7/2018 2:00,72.14777374,0,29.6137104,15,59
6/7/2018 3:00,77.53419495,0,30,14.4,57.92
6/7/2018 4:00,70.30607605,0,29.03119278,13.3,55.94
6/7/2018 5:00,233.6017609,1,52.35546112,12.8,55.04
6/7/2018 6:00,155.841095,1,49.40196991,13.3,55.94
6/7/2018 7:00,123.148407,2,53.20833206,13.3,55.94
6/7/2018 8:00,90,3,62.44282532,12.8,55.04
6/7/2018 9:00,95.72193146,6,68.74365997,12.2,53.96
6/7/2018 10:00,87.02333069,11,67,12.2,53.96
6/7/2018 11:00,104.5657196,14.26076221,74.89979553,12.2,53.96
6/7/2018 12:00,109.1984482,15,71.57070923,12.2,53.96
6/7/2018 13:00,76.03381348,13,71.53690338,13.3,55.94
6/7/2018 14:00,89.10160828,15,70.53298187,14.4,57.92
6/7/2018 15:00,101.7853775,15,69,16.7,62.06
6/7/2018 16:00,82.05314636,12,71.33146667,18.3,64.94
6/7/2018 17:00,101.8990555,20.52144814,68.40514374,20.6,69.08
6/7/2018 18:00,141.1378174,14,65.09802246,20.6,69.08
6/7/2018 19:00,107.181015,11,66.22644043,21.1,69.98
6/7/2018 20:00,133.2459259,9,65.63606262,20.6,69.08
6/7/2018 21:00,109.7971115,13,65.01052856,20.6,69.08
6/7/2018 22:00,159.4407959,7,47.16463852,20,68
6/7/2018 23:00,82,1,45.11729813,19.4,66.92
6/8/2018 0:00,281.9732056,0,55.20617676,18.3,64.94
6/8/2018 1:00,74.07739258,0,27.19835281,17.8,64.04
6/8/2018 2:00,75.53874207,0,29.38117027,16.1,60.98
6/8/2018 3:00,75.12267303,0,30.69483566,15,59
6/8/2018 4:00,66.32823944,0,30.89554596,14.4,57.92
6/8/2018 5:00,242.2969513,2,54.78293228,15,59
6/8/2018 6:00,122.5791855,1,53.43392181,14.4,57.92
6/8/2018 7:00,110.932518,3,58.70574188,14.4,57.92
6/8/2018 8:00,114.2324448,5,64.64717865,13.3,55.94
6/8/2018 9:00,80.04669189,9,69.95275879,13.3,55.94
6/8/2018 10:00,87.25374603,17,68.70941925,12.8,55.04
6/8/2018 11:00,90.38375092,21,70,12.8,55.04
6/8/2018 12:00,80.22881317,17,69.30371094,14.4,57.92
6/8/2018 13:00,81.71739197,18,68.16366577,16.7,62.06
6/8/2018 14:00,108.3400574,16,70.55697632,19.4,66.92
6/8/2018 15:00,98,18,65.56493378,20.6,69.08
6/8/2018 16:00,73.66327667,33,67.51113129,23.9,75.02
6/8/2018 17:00,119.8116302,18,66.76108551,25,77
6/8/2018 18:00,100.6161118,18,63.58382034,26.1,78.98
6/8/2018 19:00,134.6425476,20,63.76787567,26.7,80.06
6/8/2018 20:00,138.6123505,17,59.81527328,22.2,71.96
6/8/2018 21:00,150.8721008,17,61.47784424,20.6,69.08
6/8/2018 22:00,112.0525742,17,63.60691452,21.7,71.06
6/8/2018 23:00,147.5440369,15,64.03958893,21.1,69.98
6/9/2018 0:00,138.5387268,13,60.47409058,21.1,69.98
6/9/2018 1:00,143.3420258,14,61,21.7,71.06
6/9/2018 2:00,190.8487549,9,58.92419434,21.7,71.06
6/9/2018 3:00,145,10,61.81916046,20.6,69.08
6/9/2018 4:00,131.1681824,5,59.89955521,21.7,71.06
6/9/2018 5:00,144.4086151,7,55.32107162,21.1,69.98
6/9/2018 6:00,152.8934937,5,54.96029663,18.3,64.94
6/9/2018 7:00,117.8603592,13,55,18.3,64.94
6/9/2018 8:00,131.1184235,10.26219749,63,18.9,66.02
6/9/2018 9:00,91.48148346,13.26015091,61,17.8,64.04
6/9/2018 10:00,108.7210159,15,63.28791809,17.2,62.96
6/9/2018 11:00,89.41347504,16,60.00373077,17.2,62.96
6/9/2018 12:00,92.77951813,18,64.55310059,19.4,66.92
6/9/2018 13:00,79.38405609,15,62.48799133,21.1,69.98
6/9/2018 14:00,107.7851486,17,64,22.8,73.04
6/9/2018 15:00,93.37090302,17,60.92518997,23.9,75.02
6/9/2018 16:00,149.7403107,18,63,24.4,75.92
6/9/2018 17:00,99.48825836,24,62.09555817,25,77
6/9/2018 18:00,96.30108643,17,63,25.6,78.08
6/9/2018 19:00,96.10105133,18,64.89202881,26.1,78.98
6/9/2018 20:00,137.8649597,14,62.07212067,26.1,78.98
6/9/2018 21:00,115.5876389,17,64.5354538,26.7,80.06
6/9/2018 22:00,112.7966232,15,63,26.7,80.06
6/9/2018 23:00,145.8986206,21,60.36140823,26.1,78.98
6/10/2018 0:00,155.6814117,15,58.3335762,25.6,78.08
6/10/2018 1:00,125.1317749,12,60.14151001,25,77
6/10/2018 2:00,155.6975098,12,58.75065231,24.4,75.92
6/10/2018 3:00,142.6454315,10,59.12446594,21.7,71.06
6/10/2018 4:00,149.0236359,8,59.10532761,21.7,71.06
6/10/2018 5:00,142.8522491,13,59.41635895,21.1,69.98
6/10/2018 6:00,151.0304108,5,56.57205582,19.4,66.92
6/10/2018 7:00,135.7168884,6,57.48822784,19.4,66.92
6/10/2018 8:00,143.8013916,10.73913097,59.69508743,18.3,64.94
6/10/2018 9:00,132.2181549,10,55.62807083,17.8,64.04
6/10/2018 10:00,115.4389267,11,52.06188583,17.2,62.96
6/10/2018 11:00,90.27007294,15,60.04312515,17.2,62.96
6/10/2018 12:00,122.482666,11,61.55962372,17.8,64.04
6/10/2018 13:00,95.10237122,12,57.02013779,19.4,66.92
6/10/2018 14:00,111.3837738,9,56.38787079,20.6,69.08
6/10/2018 15:00,130.7608948,13,59.9347229,21.7,71.06
6/10/2018 16:00,94.29190063,14,59.58606339,20,68
6/10/2018 17:00,104.9627304,18,58.66268921,19.4,66.92
6/10/2018 18:00,105.5134506,25,56.6015358,18.3,64.94
6/10/2018 19:00,130.7174377,15,57.73535156,18.9,66.02
6/10/2018 20:00,118.7987595,11,59.98913574,18.9,66.02
6/10/2018 21:00,120,11,57.36296844,19.4,66.92
6/10/2018 22:00,177.6768494,8,58.12253571,18.3,64.94
6/10/2018 23:00,131.5614929,13,56,19.4,66.92
6/11/2018 0:00,140.9632568,9,57.26588821,19.4,66.92
6/11/2018 1:00,135.1867828,6,59.83495331,18.9,66.02
6/11/2018 2:00,127.1484833,6,57.76129913,18.3,64.94
6/11/2018 3:00,121.1637192,5,57.32155228,17.8,64.04
6/11/2018 4:00,112.9961319,7,56,16.7,62.06
6/11/2018 5:00,169.3101807,7,56.95849609,16.1,60.98
6/11/2018 6:00,152.5598755,5,58.31293869,15.6,60.08
6/11/2018 7:00,102.955162,5,55.03212357,15,59
6/11/2018 8:00,104.6159744,6,63.80455017,15,59
6/11/2018 9:00,111.3399277,10,69.48800659,15,59
6/11/2018 10:00,85,6,69.72192383,14.4,57.92
6/11/2018 11:00,98.43460846,18,76.70691681,14.4,57.92
6/11/2018 12:00,79.76499176,8.260294914,73.308815,15.6,60.08
6/11/2018 13:00,91.25250244,10,73.39709473,15.6,60.08
6/11/2018 14:00,90.40084839,11,76.1647644,16.1,60.98
6/11/2018 15:00,141.544754,15,73.25183868,16.7,62.06
6/11/2018 16:00,103.5023499,11,70.67710114,16.1,60.98
6/11/2018 17:00,105.303772,14,65.33163452,16.7,62.06
6/11/2018 18:00,120.2099533,10,63.98730469,17.2,62.96
6/11/2018 19:00,103.5347061,11,65,17.2,62.96
6/11/2018 20:00,123,9,61.97195435,17.8,64.04
6/11/2018 21:00,153.0748749,8,62.00808716,17.2,62.96
6/11/2018 22:00,105.4870911,5,63.15392685,17.2,62.96
6/11/2018 23:00,130.8223572,5,63.44602966,16.7,62.06
6/12/2018 0:00,132.7510071,6,60.9143219,16.1,60.98
6/12/2018 1:00,164.736145,2,59.73092651,16.1,60.98
6/12/2018 2:00,114,2,57.36965942,15,59
6/12/2018 3:00,146.2970886,4,59.95907974,15,59
6/12/2018 4:00,148.041687,3,59.57902527,14.4,57.92
6/12/2018 5:00,185.5863953,1,56.83830643,13.9,57.02
6/12/2018 6:00,119.1829681,1,56.78133011,13.3,55.94
6/12/2018 7:00,91.59139252,5,59.00060654,12.8,55.04
6/12/2018 8:00,112,7,62,12.8,55.04
6/12/2018 9:00,112.917511,8,68.92168427,13.3,55.94
6/12/2018 10:00,103,12,74.78614044,12.8,55.04
6/12/2018 11:00,103.1883698,14,73.12099457,12.2,53.96
6/12/2018 12:00,73,16,69,13.9,57.02
6/12/2018 13:00,122.4306107,17,73.8691864,16.7,62.06
6/12/2018 14:00,79.84776306,32,73.47254181,18.3,64.94
6/12/2018 15:00,86.72476959,17,72.72589111,21.1,69.98
6/12/2018 16:00,92.01711273,12,74.55006409,22.2,71.96
6/12/2018 17:00,89.0176239,32,72,24.4,75.92
6/12/2018 18:00,114.1725006,18,67.99319458,25,77
6/12/2018 19:00,103.3357239,15,63.48013306,26.1,78.98
6/12/2018 20:00,113,14,63.19003296,26.7,80.06
6/12/2018 21:00,95.20529938,19,60.82164383,26.1,78.98
6/12/2018 22:00,164.2851715,8,61.58647919,25,77
6/12/2018 23:00,112.2404633,7,63.4491806,24.4,75.92
6/13/2018 0:00,141.2058258,6,61.29177856,22.8,73.04
6/13/2018 1:00,129.375351,8,59.88202667,21.7,71.06
6/13/2018 2:00,182.3752136,6,57.98702621,19.4,66.92
6/13/2018 3:00,142.0389862,4,57,18.3,64.94
6/13/2018 4:00,72.63995361,0,33.41183853,17.2,62.96
6/13/2018 5:00,155.1523285,9,55.31994629,16.7,62.06
6/13/2018 6:00,132,4,54.1782341,16.1,60.98
6/13/2018 7:00,148.8128052,6,54.37803268,15.6,60.08
6/13/2018 8:00,103.8222656,10,59.09828949,15,59
6/13/2018 9:00,86.7674408,13,69.04618835,15.6,60.08
6/13/2018 10:00,79,25,68.17179871,15.6,60.08
6/13/2018 11:00,106.4805832,19,75.81619263,15.6,60.08
6/13/2018 12:00,101.568428,18,72.18752289,17.2,62.96
6/13/2018 13:00,114.2612152,26,67.55714417,19.4,66.92
6/13/2018 14:00,110.195694,18.73780251,76.20774078,22.2,71.96
6/13/2018 15:00,121.2995377,28,75.9930954,23.9,75.02
6/13/2018 16:00,94.3744812,18,73.14084625,23.3,73.94
6/13/2018 17:00,92.72270203,18,70.84335327,22.8,73.04
6/13/2018 18:00,136.8479156,16,64.80766296,23.9,75.02
6/13/2018 19:00,134.4516144,16.26191139,63.08197784,23.9,75.02
6/13/2018 20:00,123.7175674,21,62.81084442,22.8,73.04
6/13/2018 21:00,115.3573303,16,62.95085907,21.1,69.98
6/13/2018 22:00,134.1035614,17,56.02267075,20.6,69.08
6/13/2018 23:00,153.5014954,19,52.19841385,21.7,71.06
6/14/2018 0:00,149.6438751,14,54.90989685,22.2,71.96
6/14/2018 1:00,131.3043365,13,49.40090179,22.2,71.96
6/14/2018 2:00,149.1377258,23,50.96300888,22.2,71.96
6/14/2018 3:00,140.445343,13,52,21.1,69.98
6/14/2018 4:00,167.033432,13,54.14892197,21.1,69.98
6/14/2018 5:00,178.947876,20,57.61334991,20.6,69.08
6/14/2018 6:00,209.8833313,0,55.35847092,21.1,69.98
6/14/2018 7:00,129.3891144,10,55.40777588,21.7,71.06
6/14/2018 8:00,123.0575943,13,57.28945923,21.7,71.06
6/14/2018 9:00,85.59113312,12,62.57924652,22.2,71.96
6/14/2018 10:00,91.86911011,38,65.92919159,21.7,71.06
6/14/2018 11:00,95.42626953,17,67.66702271,21.1,69.98
6/14/2018 12:00,73.84866333,18,72.98160553,21.1,69.98
6/14/2018 13:00,81.44759369,17,70,21.7,71.06
6/14/2018 14:00,113.6835632,17,65.65047455,22.8,73.04
6/14/2018 15:00,94.00375366,32,69.4442749,23.9,75.02
6/14/2018 16:00,86.0743866,16,71,25,77
6/14/2018 17:00,99.89839172,16,66.25087738,25,77
6/14/2018 18:00,82,15,64,25,77
6/14/2018 19:00,132.9757843,14,62,24.4,75.92
6/14/2018 20:00,92.80486298,13,63.75319672,26.1,78.98
6/14/2018 21:00,126.7101212,10,57,24.4,75.92
6/14/2018 22:00,97.82006073,11,59.97433853,22.8,73.04
6/14/2018 23:00,74.29949951,1,30.12806892,22.2,71.96
6/15/2018 0:00,74.12789917,1,29.67178917,21.7,71.06
6/15/2018 1:00,75,1,29,21.1,69.98
6/15/2018 2:00,77.14477539,1,29,20,68
6/15/2018 3:00,77,1,29,19.4,66.92
6/15/2018 4:00,76.57299805,1,33.4431572,19.4,66.92
6/15/2018 5:00,101.928894,2,50.42195511,17.2,62.96
6/15/2018 6:00,102.0379791,2,53.23287201,13.9,57.02
6/15/2018 7:00,148.7729645,1,54.08992767,13.9,57.02
6/15/2018 8:00,114.2030029,2,56.7120018,13.3,55.94
6/15/2018 9:00,87,-1,62.09693909,13.9,57.02
6/15/2018 10:00,78.05055237,12,63.55547714,12.8,55.04
6/15/2018 11:00,112.6835556,5,64.51012421,12.8,55.04
6/15/2018 12:00,87.89547729,17,63.86304474,12.2,53.96
6/15/2018 13:00,104.5285187,3,63.77399063,13,55.4
6/15/2018 14:00,98.84841919,14,63.69786835,13.3,55.94
6/15/2018 15:00,90.07466888,5,66,13.3,55.94
6/15/2018 16:00,95.85836029,20,63.50522232,13.3,55.94
6/15/2018 17:00,72.63977814,11,63,14.4,57.92
6/15/2018 18:00,113.1060181,17,59.50380325,14.4,57.92
6/15/2018 19:00,126.6632233,11,58.67697525,13.3,55.94
6/15/2018 20:00,180.2997589,18.47962379,60,14.4,57.92
6/15/2018 21:00,122.3021851,10,56.0580368,15.6,60.08
6/15/2018 22:00,140.1253204,8,58.67050171,15.6,60.08
6/15/2018 23:00,125.0774078,8,59.19607162,17.2,62.96
6/16/2018 0:00,130.8943329,5,56,16.7,62.06
6/16/2018 1:00,113.6245422,6,54.39142609,16.1,60.98
6/16/2018 2:00,151.4575043,4,58.28508759,16.1,60.98
6/16/2018 3:00,136.0367889,14,57,17.2,62.96
6/16/2018 4:00,148.6426544,3,57,16.7,62.06
6/16/2018 5:00,113.007309,4,57,16.7,62.06
6/16/2018 6:00,137.7651367,5,57.81411743,16.1,60.98
6/16/2018 7:00,105.1747818,5,54.53968811,16.7,62.06
6/16/2018 8:00,116.1513367,23,53.86224747,15.6,60.08
6/16/2018 9:00,103.2291336,12,53.35819244,14.4,57.92
6/16/2018 10:00,93.16797638,12,55.43891144,15.6,60.08
6/16/2018 11:00,131.1448212,16,52.35834503,16.1,60.98
6/16/2018 12:00,77.16585541,25,53.89550781,17.2,62.96
6/16/2018 13:00,100.5655746,24,54.57469559,19.4,66.92
6/16/2018 14:00,90.69639587,15,54.44201279,22.2,71.96
6/16/2018 15:00,113.8654938,15,54.36315536,23.9,75.02
6/16/2018 16:00,108.8482666,15,58,25,77
6/16/2018 17:00,94.2292099,15,58,26.1,78.98
6/16/2018 18:00,106.0773621,20,58,27.8,82.04
6/16/2018 19:00,123.2324219,14,54.77725983,28.9,84.02
6/16/2018 20:00,124.2342606,15,54,28.9,84.02
6/16/2018 21:00,116,15,57,28.3,82.94
6/16/2018 22:00,108.1346054,17,54.18246841,27.8,82.04
6/16/2018 23:00,143.1130219,18,53.07123947,28.3,82.94
6/17/2018 0:00,135.9927521,14,53.81931686,24.4,75.92
6/17/2018 1:00,134.3130798,13,55.92787933,20.6,69.08
6/17/2018 2:00,171,14,53.69546127,21.1,69.98
6/17/2018 3:00,149.661087,10,56.33522034,19.4,66.92
6/17/2018 4:00,131.9643707,9,56.14766312,20,68
6/17/2018 5:00,120,6,56.48447037,18.3,64.94
6/17/2018 6:00,152.1203308,15,51.28411865,16.7,62.06
6/17/2018 7:00,149.0633698,7,56.48961639,16.7,62.06
6/17/2018 8:00,117.452858,12,54,17.8,64.04
6/17/2018 9:00,106,11,54.54601288,18.9,66.02
6/17/2018 10:00,98.66020203,18,55.94423294,19.4,66.92
6/17/2018 11:00,83.1832962,27,55.69577408,17.2,62.96
6/17/2018 12:00,90.73285675,16,57,20.6,69.08
6/17/2018 13:00,109.3038406,19.04691696,56.909832,22.8,73.04
6/17/2018 14:00,123,14,55,24.4,75.92
6/17/2018 15:00,90.05661011,14,55.86322021,26.7,80.06
6/17/2018 16:00,121.2965927,13,56.89876938,25,77
6/17/2018 17:00,88.17359924,13,56.27202606,25.6,78.08
6/17/2018 18:00,104,26,56,24.4,75.92
6/17/2018 19:00,119.2735825,13.47682762,56,23.3,73.94
6/17/2018 20:00,111.9396591,15,54.20256805,20.6,69.08
6/17/2018 21:00,159.9625244,16,55.47119522,20,68
6/17/2018 22:00,108,15,54.66304779,20,68
6/17/2018 23:00,98.62083435,23,55.55580521,19.4,66.92
6/18/2018 0:00,121.3117752,0,41.53761292,18.3,64.94
6/18/2018 1:00,72.57865143,0,30,17.8,64.04
6/18/2018 2:00,72.8716507,0,26.39475822,18.3,64.94
6/18/2018 3:00,75.30397797,0,27.69213104,18.9,66.02
6/18/2018 4:00,66.50164032,0,26.92526817,20.6,69.08
6/18/2018 5:00,77,0,29.99894333,20.6,69.08
6/18/2018 6:00,73,15,54.57426834,20.6,69.08
6/18/2018 7:00,106.2081985,17,54.20809174,20,68
6/18/2018 8:00,83.30678558,19,59.74481964,19.4,66.92
6/18/2018 9:00,97.69369507,25,66.63798523,19.4,66.92
6/18/2018 10:00,129.2178192,22,68.03182983,19.4,66.92
6/18/2018 11:00,84.83472443,30,68.86381531,20,68
6/18/2018 12:00,86.08857727,22,70.85426331,20.6,69.08
6/18/2018 13:00,78.39233398,20,73.81115723,22.2,71.96
6/18/2018 14:00,111.7542191,18.73909378,71.58387756,25,77
