,M76STMFLOW,M76CHWTONS,M76TFRARealPower,M76TFRBRealPower,M76TFRCRealPower,M76TFRDRealPower,TMP F,TMP C
9/30/2019 15:00,3956.710205,361.7631531,206.0051422,552.7872925,194.9388123,266.8788452,15.6,60.08
9/30/2019 16:00,3803.731445,340.780304,198.5712891,549.4693604,197.3580627,269.6230469,16.1,60.98
9/30/2019 17:00,4425.056152,304.3127441,192.7350464,539.3637085,197.6961212,270.7251587,16.1,60.98
9/30/2019 18:00,4004.635498,318.9709473,177.3034668,529.3473511,184.8898773,265.4020996,16.1,60.98
9/30/2019 19:00,4420.861816,232.8901978,169.1906891,517.2779541,188.1726532,262.1166382,16.1,60.98
9/30/2019 20:00,4909.262695,278.2006226,158.1257172,512.2758789,183.0170898,265.1749573,16.1,60.98
9/30/2019 21:00,4548.953613,303.1978455,148.2739868,486.813385,180.6111908,260.0513916,15.6,60.08
9/30/2019 22:00,4645.94873,271.4360352,135.883255,469.8268127,187.3813934,252.5841827,15,59
9/30/2019 23:00,4911.992188,294.3208008,130.2648163,435.7522278,181.1970367,248.5108795,14.4,57.92
10/1/2019 0:00,4468.54834,290.7995605,129.8028259,438.2265015,180.4646606,253.1573639,14.4,57.92
10/1/2019 1:00,4744.083008,264.6846924,126.1383514,432.95755,182.8313751,245.2748871,13.9,57.02
10/1/2019 2:00,5090.382324,256.7327271,120.8853378,422.4664001,177.2505951,243.7950897,13.9,57.02
10/1/2019 3:00,4901.661621,294.075531,112.0642471,395.7833557,177.4823608,249.2827148,14.4,57.92
10/1/2019 4:00,4637.804199,265.6467285,111.9380569,425.0698853,177.3999939,242.0437164,14.4,57.92
10/1/2019 5:00,4366.338379,285.9563904,109.5552139,410.2519836,177.5336456,241.4252319,13.9,57.02
10/1/2019 6:00,3981.29541,292.8903198,122.9502258,408.480835,175.5182343,244.391922,13.9,57.02
10/1/2019 7:00,5059.088379,292.2592163,126.8784332,466.7943115,182.543808,261.2437439,13.9,57.02
10/1/2019 8:00,6150.959473,327.2727661,162.9351196,488.0222473,182.0653381,340.9143372,14.4,57.92
10/1/2019 9:00,6144.80957,358.6008606,188.4331818,534.4526978,212.6954346,334.0711365,14.4,57.92
10/1/2019 10:00,5196.069824,429.0783997,196.3253174,547.9043579,197.5446167,329.6774902,14.4,57.92
10/1/2019 11:00,6026.514648,459.8830566,198.8448181,540.1541748,207.417984,331.7397156,15,59
10/1/2019 12:00,5820.839844,621.0492554,223.1311951,560.1313477,193.3587952,287.7755432,14,57.2
10/1/2019 13:00,5167.594727,723.7359009,196.8005524,556.1907959,191.3952789,297.0818787,14.4,57.92
10/1/2019 14:00,5903.215332,797.4199829,206.4752045,555.0348511,203.9872284,348.4976807,15,59
10/1/2019 15:00,3600.691162,889.6912842,204.1666718,547.8082886,192.4884644,265.9709778,16.1,60.98
10/1/2019 16:00,5291.186035,905.1153564,205.7698059,549.3189697,202.5358276,272.4445496,16.7,62.06
10/1/2019 17:00,4413.29541,920.722168,197.4344177,544.8850098,202.4749146,270.5905151,18.9,66.02
10/1/2019 18:00,5155.487305,970.6861572,180.072876,538.0696411,188.7394562,270.4658813,19.4,66.92
10/1/2019 19:00,4019.180664,967.5090332,181.7169952,506.0363464,195.2727203,262.0880127,22,71.6
10/1/2019 20:00,4260.372559,986.6018066,161.9353485,514.4674683,190.6741638,265.9650879,21.7,71.06
10/1/2019 21:00,4028.717041,945.9576416,150.591568,500.5426636,189.6985321,265.2819824,22.2,71.96
10/1/2019 22:00,4377.998047,937.9616089,138.2625732,480.9873657,191.2646637,254.9340057,21.7,71.06
10/1/2019 23:00,4792.829102,975.4709473,133.3899536,453.3086243,184.7885132,260.1672668,22.2,71.96
10/2/2019 0:00,3916.741943,1007.265991,131.9956512,460.7839355,183.2861786,255.9345398,21.7,71.06
10/2/2019 1:00,4249.904297,1098.787964,122.835556,430.4085693,185.0767212,251.2382507,21.1,69.98
10/2/2019 2:00,4331.228516,1074.354492,123.530304,435.0721436,189.647934,248.9692078,21.1,69.98
10/2/2019 3:00,4559.557129,1117.810791,118.2728653,426.5329285,181.0317383,247.6414795,21.1,69.98
10/2/2019 4:00,4196.612793,1120.34314,117.744606,426.9448853,184.821701,250.7695618,21.1,69.98
10/2/2019 5:00,4116.788574,1120.592773,114.126236,433.9910278,180.7796783,247.2990112,21.7,71.06
10/2/2019 6:00,4149.563477,1212.32312,120.7239456,433.2451782,177.7188873,257.5525818,22.2,71.96
10/2/2019 7:00,5402.336914,1193.013428,136.2423096,481.947052,182.891922,312.0138855,22.2,71.96
10/2/2019 8:00,6125.98291,1274.183228,163.5447083,527.2177734,185.4217072,336.4972839,22.8,73.04
10/2/2019 9:00,6909.317383,1247.989624,179.0311279,535.0708008,196.6908417,296.865387,22.8,73.04
10/2/2019 10:00,5122.817871,1245.548462,208.9161987,549.1691895,193.3530273,286.8935242,22.8,73.04
10/2/2019 11:00,4739.469727,1190.83606,201.2467194,574.6834106,191.5110321,291.0713501,23.3,73.94
10/2/2019 12:00,5250.950195,1173.142334,212.2711334,561.7692261,197.0457611,337.3651428,23.3,73.94
10/2/2019 13:00,4751.304688,1207.811523,209.0569611,544.8814087,200.6371155,339.8997498,23.9,75.02
10/2/2019 14:00,5879.910645,1237.949951,210.3760986,559.1243896,203.8659363,354.8945618,24.4,75.92
10/2/2019 15:00,3908.741211,1012.501526,208.940506,541.635437,232.3928986,269.5497131,25,77
10/2/2019 16:00,4537.835449,710.8236084,204.180542,549.4437256,202.9547119,275.1708069,24,75.2
10/2/2019 17:00,4044.916748,725.0163574,192.5372162,526.4291382,196.89888,270.6167297,24.4,75.92
10/2/2019 18:00,4437.342285,659.8305054,172.1800537,528.4945679,184.0394897,264.9928284,22.8,73.04
10/2/2019 19:00,4015.409424,489.0778809,167.3960114,512.5808105,192.5381165,266.2791748,21.1,69.98
10/2/2019 20:00,4333.136719,499.6695557,150.4402618,505.5103455,203.1326141,264.0372009,18,64.4
10/2/2019 21:00,4601.856934,318.8040161,133.7752228,488.9963074,182.9249878,268.559906,17.2,62.96
10/2/2019 22:00,4832.586914,231.6225281,132.6251984,484.5623779,185.2111359,259.3961182,16.7,62.06
10/2/2019 23:00,4517.70752,253.9678345,134.7781982,459.7134094,185.8722076,259.5258789,17,62.6
10/3/2019 0:00,4216.774414,249.6719971,122.4376602,435.0643921,182.3633881,258.9320984,16.1,60.98
10/3/2019 1:00,5212.380859,231.526886,118.464035,428.0455627,178.7374115,247.381012,15.6,60.08
10/3/2019 2:00,5069.619629,219.8560181,111.9675217,436.7375793,176.8242188,251.7517853,14.4,57.92
10/3/2019 3:00,5445.271973,185.2917633,108.2644958,414.1622925,176.4651337,240.9064484,13.9,57.02
10/3/2019 4:00,5504.950684,196.8807678,115.3798218,415.0884094,182.384201,245.6550751,13,55.4
10/3/2019 5:00,5828.18457,161.8203735,109.1290131,416.2418213,176.8949738,253.4455872,13.3,55.94
10/3/2019 6:00,5201.817383,151.5587921,112.0019989,438.4017639,170.9274902,248.0596619,12.8,55.04
10/3/2019 7:00,7281.798828,207.1117249,116.3769379,484.8981628,182.1422577,330.3766785,12.2,53.96
10/3/2019 8:00,8838.533203,186.4663239,179.4887238,492.3677368,183.318573,334.6047363,12.2,53.96
10/3/2019 9:00,6638.411133,190.0595551,175.1778107,522.4151611,189.3071289,337.5827942,11.7,53.06
10/3/2019 10:00,6001.325684,179.9292145,195.2821198,544.0637207,198.3137207,337.4899902,11.7,53.06
10/3/2019 11:00,6313.407715,186.4610138,194.3438263,560.7165527,223.4299774,336.1192627,11.7,53.06
10/3/2019 12:00,6305.984863,226.0649261,201.6859741,545.1275635,183.837326,337.3684082,11.1,51.98
10/3/2019 13:00,5727.30127,178.858902,207.3317261,539.9619751,183.949707,338.1870422,11.7,53.06
10/3/2019 14:00,7300.717773,188.2748413,213.203598,561.6101685,191.111496,320.3212891,11.7,53.06
10/3/2019 15:00,4814.32373,182.1764069,209.3794098,536.2957764,197.4700623,271.6465149,12.2,53.96
10/3/2019 16:00,6047.351074,186.0657501,201.2719116,541.2572632,185.8595886,262.5379639,12.2,53.96
10/3/2019 17:00,4899.921387,228.0183868,195.5931854,522.2965088,193.1363831,261.4835815,12.8,55.04
10/3/2019 18:00,5161.578613,223.265213,181.6572113,521.8236084,191.6235809,257.4423523,12.2,53.96
10/3/2019 19:00,5382.288574,202.1162109,177.0887604,512.0817871,189.030777,254.8701782,12.2,53.96
10/3/2019 20:00,5115.408203,183.1124725,165.6796722,505.0379028,183.4000702,258.2765503,12.2,53.96
10/3/2019 21:00,4673.375488,199.9018097,146.1726227,489.6940002,185.7439575,257.2468567,12.2,53.96
10/3/2019 22:00,4997.052734,174.6113281,148.8075867,463.2362366,186.3022919,257.3497009,12.2,53.96
10/3/2019 23:00,4827.035645,153.6486816,138.3607025,466.3317871,184.4283142,256.9752197,12.2,53.96
10/4/2019 0:00,4784.362793,158.0313568,128.5151367,433.0187378,187.3250885,257.4186401,11.7,53.06
10/4/2019 1:00,5102.375,147.6397095,127.8677597,442.2867432,182.5649567,253.2555084,12.2,53.96
10/4/2019 2:00,4129.547852,177.5278778,124.2852249,440.934845,176.8352356,247.3463745,12.2,53.96
10/4/2019 3:00,4642.865234,169.8173828,118.9649963,426.4031372,185.2232208,243.9036713,11.7,53.06
10/4/2019 4:00,4390.805664,170.6712036,117.6860199,427.2156067,182.8183289,249.240921,11.1,51.98
10/4/2019 5:00,5579.695313,152.7381439,119.0990982,429.6604004,178.1032104,248.3626709,10.6,51.08
10/4/2019 6:00,5183.787109,154.0966797,126.2052994,474.6486511,184.0992737,256.923645,11.1,51.98
10/4/2019 7:00,6129.823242,166.9160919,135.1904297,504.8441467,184.1912537,283.6657715,11.7,53.06
10/4/2019 8:00,6425.260254,150.9204102,167.1531219,490.3301697,188.786972,344.0012512,11.7,53.06
10/4/2019 9:00,6292.943848,218.5481262,187.6808777,523.3171997,186.0278015,337.3361206,12.2,53.96
10/4/2019 10:00,4062.098145,281.6112976,202.9476013,542.8414307,191.5322418,342.7802124,11.7,53.06
10/4/2019 11:00,5871.428223,322.3410645,210.8708649,557.8914795,186.8941956,335.0480957,11.7,53.06
10/4/2019 12:00,5991.881348,330.841095,205.8573914,561.7680664,191.0437317,289.822876,11.7,53.06
10/4/2019 13:00,5457.688477,300.9318848,202.0433044,555.519104,170.5978699,334.4181519,12.2,53.96
10/4/2019 14:00,5830.11084,299.6622925,204.2267456,545.4521484,191.4359589,316.977356,13.3,55.94
10/4/2019 15:00,5100.55127,316.1166992,202.1749268,534.4188232,192.9759369,262.1895752,15.6,60.08
10/4/2019 16:00,5010.957031,295.8241882,200.1854706,532.5914917,190.4889069,264.5346375,15.6,60.08
10/4/2019 17:00,4899.227539,294.8276978,187.8474274,521.1838989,192.3003387,263.4442444,16.1,60.98
10/4/2019 18:00,5186.443848,280.0094299,181.4810028,518.5761108,188.3314209,257.974823,14.4,57.92
10/4/2019 19:00,6585.519531,229.9763336,186.6087341,516.6269531,177.1586609,251.9480591,16.1,60.98
10/4/2019 20:00,5729.575684,191.7755737,163.3237305,492.7868347,193.6708679,256.7007141,15.6,60.08
10/4/2019 21:00,7739.365234,160.950943,146.5546875,473.558136,186.1347504,254.9061737,16.7,62.06
10/4/2019 22:00,6460.763672,144.8651276,144.5146027,472.3880005,188.2430725,255.7005005,15.6,60.08
10/4/2019 23:00,6062.348145,137.2066345,135.9282684,442.6650085,197.6048126,256.5054626,14.4,57.92
10/5/2019 0:00,6002.614746,146.7083435,131.7199249,440.0646057,184.8625488,255.8879242,13.3,55.94
10/5/2019 1:00,5971.796875,168.9944763,124.2243118,434.45224,182.766571,248.0329895,11.7,53.06
10/5/2019 2:00,6513.296875,141.7049255,117.6131439,422.4641724,184.2659454,247.2016754,11.1,51.98
10/5/2019 3:00,6279.479004,147.3998871,113.9546585,411.8144226,183.3463745,245.0352783,10,50
10/5/2019 4:00,6313.813965,141.0329437,114.934906,417.2138062,183.0716858,245.4133606,8.9,48.02
10/5/2019 5:00,5638.269043,108.5365677,110.1678848,420.5400085,183.5299835,253.4638367,8.3,46.94
10/5/2019 6:00,6148.972168,135.7513275,111.6613617,416.4566956,183.0836487,247.8477783,7.8,46.04
10/5/2019 7:00,6170.544434,144.9734192,116.6468353,406.5552063,183.0971985,254.0538635,7.2,44.96
10/5/2019 8:00,5909.615723,131.9261017,125.4499054,423.5682983,181.4933167,251.0419312,6.7,44.06
10/5/2019 9:00,5558.111816,150.7775726,130.9192963,431.0550232,180.653656,250.5617218,6.7,44.06
10/5/2019 10:00,5611.345703,133.406311,144.714859,436.7485657,187.176712,261.2282104,6.7,44.06
10/5/2019 11:00,5463.148438,176.1041718,143.7819672,455.4480896,195.8652802,260.6000671,6.1,42.98
10/5/2019 12:00,4957.091797,158.7048187,145.1995087,460.397644,185.8778229,266.9265137,6.1,42.98
10/5/2019 13:00,5819.280762,208.9670715,146.1108246,454.2561951,184.8547516,256.9443054,7.2,44.96
10/5/2019 14:00,5088.650391,236.4490509,158.659317,467.5853577,187.2927246,254.5457306,8.9,48.02
10/5/2019 15:00,4620.91748,257.6190796,159.3948364,455.3603516,184.7215576,258.9700928,11.1,51.98
10/5/2019 16:00,4846.088379,274.5021057,160.4793243,474.4341431,180.5328979,256.9997559,12.8,55.04
10/5/2019 17:00,5251.870117,272.380249,156.8973541,467.3219299,182.9659424,255.9823456,12.2,53.96
10/5/2019 18:00,4822.571289,258.671875,148.0711517,479.2082214,194.990509,254.3946228,12.8,55.04
10/5/2019 19:00,4604.820801,221.1782074,143.2490997,445.9121399,185.1280823,259.4808044,13.3,55.94
10/5/2019 20:00,5093.379883,199.7453918,135.3220367,443.7884521,180.5276337,251.7072144,13.3,55.94
10/5/2019 21:00,6392.14209,163.7212677,136.5926819,459.26297,183.4083252,253.2196045,13.9,57.02
10/5/2019 22:00,6079.691895,175.4896088,128.4709167,447.3774414,185.6837158,258.1265564,13.3,55.94
10/5/2019 23:00,5347.863281,141.5602875,120.7432709,438.178833,184.5052948,251.3384552,12.8,55.04
10/6/2019 0:00,6319.44873,143.4934998,118.4003601,441.0342712,182.1536713,261.1677246,12.2,53.96
10/6/2019 1:00,5534.399902,148.3051147,121.2466354,415.4995422,191.3067474,249.2516785,11.1,51.98
10/6/2019 2:00,5307.438477,150.7059326,118.656601,416.7929077,189.4075012,246.5385895,10.6,51.08
10/6/2019 3:00,5579.311035,144.6947327,111.3255539,406.4488831,182.212204,248.6563568,10,50
10/6/2019 4:00,5588.52832,143.482605,111.9676743,407.7367554,182.9350586,246.0626373,9.4,48.92
10/6/2019 5:00,5831.23584,159.3547058,115.4129944,428.5705261,180.3492126,249.0088654,9.4,48.92
10/6/2019 6:00,5885.237793,149.4468536,107.8440094,419.3521729,183.6078033,248.9308167,9.4,48.92
10/6/2019 7:00,5800.200684,138.8607635,115.9917068,419.1504822,185.6159058,252.0539551,8.9,48.02
10/6/2019 8:00,4940.608398,153.0968475,127.0546112,423.1410522,179.8242188,250.4311676,8.9,48.02
10/6/2019 9:00,4600.836914,198.2090912,136.8928528,434.3468628,175.4024353,261.6408691,8.9,48.02
10/6/2019 10:00,4108.99707,333.1378784,137.3775024,430.4253235,178.5567627,256.5730896,8.3,46.94
10/6/2019 11:00,4525.762695,375.5731812,142.6486359,465.9239807,183.0887146,262.7910461,7.8,46.04
10/6/2019 12:00,3945.650879,433.2817688,145.3762817,448.1022644,180.9976501,256.2191772,8.3,46.94
10/6/2019 13:00,4044.224365,431.2406616,150.1085968,461.5296936,178.3396301,259.5610962,10.6,51.08
10/6/2019 14:00,4539.13623,447.7164001,149.5159149,463.654541,181.9055481,257.946106,13.3,55.94
10/6/2019 15:00,4896.141113,481.7004395,143.3133698,489.8289185,180.787323,259.8665161,15.6,60.08
10/6/2019 16:00,3719.269531,509.2326355,150.5539246,464.0918579,187.6283264,262.2180481,18.3,64.94
10/6/2019 17:00,3931.078125,518.411438,156.8025208,468.7891541,187.8722382,262.4994507,18.9,66.02
10/6/2019 18:00,4064.195068,580.1940308,154.0408478,482.2113953,184.1546173,260.1854553,18.3,64.94
10/6/2019 19:00,4982.206055,617.6504517,148.0545502,475.0523987,187.8250275,253.3211823,18.3,64.94
10/6/2019 20:00,4596.171875,685.1760254,149.9448242,457.1861572,185.3443451,262.2496033,18.9,66.02
10/6/2019 21:00,4572.439453,728.2526245,141.188797,452.0248718,189.3098907,255.0153046,18.9,66.02
10/6/2019 22:00,4539.236816,745.0531616,129.7417603,456.3901978,192.0272827,249.1803741,18.3,64.94
10/6/2019 23:00,3972.42627,773.0942993,132.4728546,446.1464233,183.1292419,264.2826843,18.9,66.02
10/7/2019 0:00,4886.53125,758.2561646,123.1431885,416.8905334,180.8878632,254.2624969,18.9,66.02
10/7/2019 1:00,4590.321289,807.53302,124.7105026,433.3053589,181.8366394,249.7766113,19.4,66.92
10/7/2019 2:00,4070.287354,768.6219482,123.9358673,426.949585,185.1960144,249.3890686,20.6,69.08
10/7/2019 3:00,4910.649902,789.0883179,119.779808,417.4230347,185.1160126,249.6634369,20.6,69.08
10/7/2019 4:00,4205.956543,819.0014038,117.5282974,418.1250305,182.5696564,249.228775,20.6,69.08
10/7/2019 5:00,4340.92627,766.5599976,110.9916306,420.7085571,177.1942139,251.9217834,21.1,69.98
10/7/2019 6:00,4390.106934,757.920105,111.5828476,423.8721313,199.910202,245.7594299,21.1,69.98
10/7/2019 7:00,5158.581055,775.1591187,125.6068115,467.1964111,182.0340576,309.2098389,21.1,69.98
10/7/2019 8:00,5868.166992,776.9365234,172.0375671,512.0361938,203.0461884,339.6936035,21.1,69.98
10/7/2019 9:00,5956.474121,845.2435913,196.5645142,539.3336182,184.6932678,340.0456238,21.1,69.98
10/7/2019 10:00,5262.592285,893.9749756,197.7556305,558.1991577,205.0159302,339.4127502,21.1,69.98
10/7/2019 11:00,5475.37793,937.4541626,207.6204376,542.1429443,190.0261993,333.1333008,20.6,69.08
10/7/2019 12:00,4121.01123,900.3113403,208.1584625,544.2223511,181.2856903,320.9842529,21.1,69.98
10/7/2019 13:00,3368.438965,1011.840332,212.5498047,550.0411377,194.5537262,337.0993652,21.1,69.98
10/7/2019 14:00,3864.651123,983.1089478,206.8567352,532.9066772,225.9291687,339.5867615,22.2,71.96
10/7/2019 15:00,3850.108154,982.8830566,209.5532379,534.2763672,183.3654022,314.6361084,24.4,75.92
10/7/2019 16:00,4140.734863,991.3031616,200.2503967,535.6140747,190.7186279,266.1924438,25.6,78.08
10/7/2019 17:00,4299.321777,1013.610901,194.388855,529.5722656,179.5102234,262.7791138,26.7,80.06
10/7/2019 18:00,4449.093262,1046.416138,182.8383179,523.4760132,186.6060944,261.0134583,26.7,80.06
10/7/2019 19:00,4334.088867,995.5037842,173.1151581,505.5350647,192.1963501,256.3856201,26.1,78.98
10/7/2019 20:00,4064.357666,1008.036316,153.6915588,491.9160767,189.2171173,259.205658,26.1,78.98
10/7/2019 21:00,5125.205566,615.9553223,143.5610352,479.8243103,185.8117676,259.7001038,26.7,80.06
10/7/2019 22:00,3975.565186,522.2295532,138.8619537,464.5962524,182.0574799,251.9474487,25.6,78.08
10/7/2019 23:00,3715.84375,526.5169678,138.4713745,455.6298523,185.6448517,253.8098755,23.9,75.02
10/8/2019 0:00,4076.006104,514.788269,125.395134,437.4460144,177.1378784,255.7303162,23.9,75.02
10/8/2019 1:00,4127.25293,553.5282593,133.3416901,435.9597473,179.2037048,247.941452,23.3,73.94
10/8/2019 2:00,4599.218262,531.1380005,119.0289993,419.7088318,175.2493744,261.0643921,19.4,66.92
10/8/2019 3:00,3713.602783,498.4864197,114.9041061,429.9068909,178.5885773,242.8943787,16.7,62.06
10/8/2019 4:00,4187.57373,407.9089966,113.8284912,412.3189392,175.6423492,253.1955261,16.7,62.06
10/8/2019 5:00,4244.121582,322.1098938,114.574585,416.6397705,176.6955566,242.4507599,16.1,60.98
10/8/2019 6:00,4450.466309,315.3211975,127.4729843,429.1836853,175.5301819,244.8705902,17.2,62.96
10/8/2019 7:00,6365.629395,317.259552,126.1964722,481.7744141,176.271637,300.3855286,16.7,62.06
10/8/2019 8:00,6755.247559,303.0379944,174.1744385,498.9414673,174.0144501,333.1343384,16.7,62.06
10/8/2019 9:00,6955.260254,346.0359192,190.2032928,547.3077393,196.4393768,333.0952759,16.7,62.06
10/8/2019 10:00,4876.084473,342.3347473,207.8398438,541.8710938,184.5512848,336.4845276,16.1,60.98
10/8/2019 11:00,5725.423828,396.6597595,208.3600922,561.0355835,203.3584747,336.9563904,15.6,60.08
10/8/2019 12:00,5458.581543,380.1083679,208.0617676,561.0167847,192.2514191,335.4079895,15.6,60.08
10/8/2019 13:00,5087.048828,387.1012573,205.6675262,530.5874634,204.6096649,340.4447021,15.6,60.08
10/8/2019 14:00,6604.007324,423.5343018,204.8825531,552.8522949,200.1139069,336.6515808,15.6,60.08
10/8/2019 15:00,3870.034424,439.0874939,209.7780609,540.5767822,185.2230072,271.0109558,16.1,60.98
10/8/2019 16:00,3622.976807,424.6523132,201.8244934,542.6586304,200.9236298,268.5593262,16.1,60.98
10/8/2019 17:00,4943.549316,407.6437073,198.0955505,548.0345459,191.1811981,265.8448486,16.7,62.06
10/8/2019 18:00,4312.031738,380.5905762,184.60112,523.8884277,188.4293976,269.7176514,17.8,64.04
10/8/2019 19:00,4132.491211,357.3207397,182.3840485,513.4630737,189.8720398,255.3289032,18.3,64.94
10/8/2019 20:00,5629.546875,356.1302185,153.7742767,502.1401062,193.9295959,256.8615723,17.2,62.96
10/8/2019 21:00,4562.774902,315.4348145,150.97966,487.4015503,184.0688629,258.7607422,17.2,62.96
10/8/2019 22:00,5220.64209,305.3946838,141.3312683,472.5829468,179.6404114,261.3192139,16.7,62.06
10/8/2019 23:00,4658.418457,316.6042786,134.6826324,457.0056458,190.61026,256.9421082,15.6,60.08
10/9/2019 0:00,4540.916016,273.1355286,133.2371063,444.156311,173.2055054,251.2624664,15.6,60.08
10/9/2019 1:00,3706.55542,249.0818787,134.846756,438.4159241,171.7888336,248.7063446,15,59
10/9/2019 2:00,4642.27002,256.9317322,124.885788,424.6882935,179.8695679,243.8005371,14.4,57.92
10/9/2019 3:00,5085.699219,199.3992157,117.6624603,424.2797852,175.8312378,246.5357819,14.4,57.92
10/9/2019 4:00,5112.259766,186.4859924,122.518074,397.5493774,178.4889526,244.8126068,13.9,57.02
10/9/2019 5:00,5047.840332,196.2557068,114.2691879,412.3466797,174.0907593,248.3428192,13.9,57.02
10/9/2019 6:00,4825.861816,217.7384796,126.9546051,426.8913269,174.5653992,240.8053589,13.3,55.94
10/9/2019 7:00,6279.047363,269.6118469,138.4821625,469.1522522,187.6347656,254.664566,12.8,55.04
10/9/2019 8:00,7976.508789,273.3056335,167.8547516,502.3349609,178.6668549,330.0730591,12.8,55.04
10/9/2019 9:00,6757.160645,343.1328125,181.2907715,523.7582397,181.0355988,334.5686951,12.8,55.04
10/9/2019 10:00,5228.278809,334.6183777,202.9920044,531.7751465,181.0440826,336.4404602,14.4,57.92
10/9/2019 11:00,6348.875,298.6272583,203.8351135,540.5693359,188.7315521,339.07724,14.4,57.92
10/9/2019 12:00,5573.791016,343.8911743,206.7672729,550.0884399,188.9419556,316.8870239,14.4,57.92
10/9/2019 13:00,6259.364258,286.6307373,209.317688,546.1212769,186.5097656,347.9382629,15,59
10/9/2019 14:00,6419.412109,347.3375244,204.1230164,556.414856,224.2067261,332.8409119,15.6,60.08
10/9/2019 15:00,4989.921387,314.7392578,208.1148682,536.8394775,192.8775482,263.3239441,15.6,60.08
10/9/2019 16:00,4198.365723,304.9108887,205.1288757,545.9910889,182.1569977,264.0577087,15.6,60.08
10/9/2019 17:00,4574.774414,275.1539917,197.6877441,530.5458984,210.2710114,260.6573486,15.6,60.08
10/9/2019 18:00,4756.594238,231.8776855,178.0041199,520.3936768,185.3607635,257.5521851,15,59
10/9/2019 19:00,4611.336426,209.2607574,179.6500854,517.8021851,196.2722778,255.98909,15.6,60.08
10/9/2019 20:00,4704.427734,230.4616699,160.8509979,490.7343445,181.3722076,257.5778198,15,59
10/9/2019 21:00,5487.958496,254.3087463,145.4267731,475.2716675,194.3978882,256.2174377,15,59
10/9/2019 22:00,5170.17041,235.7767487,136.4235687,464.1572266,178.1948853,257.8968201,14,57.2
10/9/2019 23:00,4708.128418,266.3140564,140.9560547,460.9130249,180.940033,257.617218,13.3,55.94
10/10/2019 0:00,5382.805176,277.0145874,124.4165802,450.0467224,169.4140778,251.8726807,12.8,55.04
10/10/2019 1:00,4596.055664,236.3264771,129.790329,435.045105,180.6046906,251.4132843,12.8,55.04
10/10/2019 2:00,5320.708496,232.3388062,127.9286423,424.5999146,182.6685791,250.4413605,13.9,57.02
10/10/2019 3:00,4437.971191,224.1870575,122.165596,420.3739624,175.8194885,248.5995178,13.9,57.02
10/10/2019 4:00,4593.465332,231.4029541,123.7970963,417.8901672,176.7480469,246.6037598,14.4,57.92
10/10/2019 5:00,4912.18457,197.6286469,116.6530304,428.1992493,180.9805756,240.1276398,13.9,57.02
10/10/2019 6:00,6219.561523,166.9520416,126.3803635,416.4175415,178.800415,247.4920044,13.3,55.94
10/10/2019 7:00,7901.186035,161.4942627,136.3149872,473.3355713,185.7588348,326.0073242,13.3,55.94
10/10/2019 8:00,7120.144043,161.2125397,183.4974365,499.1505432,191.1194458,330.0411377,13.3,55.94
10/10/2019 9:00,6004.403809,199.7848511,194.5745544,512.8710327,177.8706818,327.6471558,13.3,55.94
10/10/2019 10:00,5236.394531,202.0272522,205.9779663,543.7164307,186.3261108,343.5036011,12.8,55.04
10/10/2019 11:00,4913.853516,232.4726563,215.0888367,552.4973145,194.6278381,332.7670288,12.2,53.96
10/10/2019 12:00,6235.333984,221.099762,214.2827301,562.4518433,204.2067719,290.0836182,12.2,53.96
10/10/2019 13:00,5748.219727,239.418396,211.7833252,567.3592529,190.5465546,289.6664124,12.2,53.96
10/10/2019 14:00,6054.912598,235.0550385,217.3546448,550.6228638,188.5462952,287.8595581,12.2,53.96
10/10/2019 15:00,4939.919922,240.5071564,204.9382935,550.2335205,181.4651031,265.2327271,12.8,55.04
10/10/2019 16:00,5461.530762,240.3088379,205.1963654,542.2377319,193.0490112,267.9682617,12.8,55.04
10/10/2019 17:00,5098.213867,259.3821716,192.5770874,543.8850708,194.4041443,262.0213928,13.3,55.94
10/10/2019 18:00,5008.820313,273.9225769,179.8268585,512.5827026,192.245285,266.3420105,13.3,55.94
10/10/2019 19:00,4939.862305,284.6870117,169.4113007,507.5117798,189.368927,258.739502,13.3,55.94
10/10/2019 20:00,4820.897461,315.2756958,165.557251,496.5966187,195.5754242,256.9907227,13.3,55.94
10/10/2019 21:00,4811.958008,323.8656006,147.1363678,489.6937561,185.5474548,255.7701721,13.9,57.02
10/10/2019 22:00,5250.92041,280.9906311,151.6669617,452.3564453,188.6185455,247.9557037,13.9,57.02
10/10/2019 23:00,4961.473633,296.0955811,145.651886,449.1847229,182.7187958,247.6713867,14.4,57.92
10/11/2019 0:00,4975.070801,268.4013672,132.8185425,437.9807434,184.9017944,244.7127075,15,59
10/11/2019 1:00,5090.650391,251.2412567,127.6092758,416.5185242,175.8535614,245.7000275,15,59
10/11/2019 2:00,4716.483398,262.6520081,129.4979858,429.6687317,178.3734283,244.716507,14.4,57.92
10/11/2019 3:00,5778.736328,250.2959747,128.4601898,419.4530334,178.3572235,244.199707,14.4,57.92
10/11/2019 4:00,5332.895996,251.4844666,120.3480148,419.2653503,173.2598267,247.074646,14.4,57.92
10/11/2019 5:00,5096.572266,226.1802979,120.6285934,430.0958862,178.7665405,246.9964752,14.4,57.92
10/11/2019 6:00,4809.038574,228.398819,119.5160828,428.9551086,178.8763275,245.2121887,13.9,57.02
