,M9STMFLOW,M9CHWTONS,M9TFRARealPower,M9TFRBRealPower,TMP C,TMP F
7/26/2019 7:00,424.3284912,52.56587601,14.63835621,24.16352463,21.1,69.98
7/26/2019 8:00,426.1897583,56.4263916,14.18589592,27.52935982,21.7,71.06
7/26/2019 9:00,419.9151611,56.59723282,14.8402586,29.18976402,20.6,69.08
7/26/2019 10:00,369.2840881,51.28265381,16.87970543,32.22872162,19.4,66.92
7/26/2019 11:00,390.7867432,47.70400238,16.60038757,33.79263687,21.1,69.98
7/26/2019 12:00,416.4154053,46.03351974,17.86399841,32.52954483,22.2,71.96
7/26/2019 13:00,426.8512573,48.08885956,18.21996498,32.96800613,23.3,73.94
7/26/2019 14:00,372.7608337,53.39624023,17.31185722,35.31451416,25,77
7/26/2019 15:00,414.2276611,57.85402679,17.44893646,34.09384155,26.1,78.98
7/26/2019 16:00,426.618866,53.8806839,15.88897228,33.36265182,25.6,78.08
7/26/2019 17:00,411.8049011,54.49780655,16.46549034,30.45446777,26.1,78.98
7/26/2019 18:00,430.365509,48.89464188,15.53909683,32.96492386,26.1,78.98
7/26/2019 19:00,463.2047424,51.64274216,14.71159935,30.97084427,25.6,78.08
7/26/2019 20:00,388.8235779,41.01720047,13.91876602,26.01503372,26.1,78.98
7/26/2019 21:00,397.9992371,42.65842438,14.11655807,24.44011879,26.1,78.98
7/26/2019 22:00,366.6878662,64.00666809,14.38051987,22.08111763,26.7,80.06
7/26/2019 23:00,434.6664734,46.2208786,13.99982929,21.76782417,27.2,80.96
7/27/2019 0:00,444.7637634,38.47386551,13.52939224,19.48542404,26.1,78.98
7/27/2019 1:00,425.7518005,36.00876617,12.88094997,18.88619423,25,77
7/27/2019 2:00,433.5168762,37.91075516,13.81388283,19.28171158,25,77
7/27/2019 3:00,397.8829346,37.34778595,12.61275482,19.33525085,23.3,73.94
7/27/2019 4:00,429.1184387,37.34166718,13.4844923,19.18264961,22.8,73.04
7/27/2019 5:00,391.249939,40.03334427,13.34713459,18.88406372,22.2,71.96
7/27/2019 6:00,406.0613403,38.67240524,14.81938839,19.08153725,21.7,71.06
7/27/2019 7:00,370.3578491,40.30755234,13.26020432,21.00185013,21.7,71.06
7/27/2019 8:00,410.4490967,51.03586197,12.39482117,21.96689415,21.1,69.98
7/27/2019 9:00,416.3673401,65.07054138,14.38961029,25.43985939,21.1,69.98
7/27/2019 10:00,409.3940735,48.28092957,14.14364147,28.54515648,20.6,69.08
7/27/2019 11:00,434.4064026,50.33236694,14.23032856,28.38381386,20.6,69.08
7/27/2019 12:00,397.9403992,50.77867889,14.55859375,28.72314262,21.7,71.06
7/27/2019 13:00,453.4154358,48.94915771,14.48619366,28.35562897,22.8,73.04
7/27/2019 14:00,374.3999939,54.47411728,14.00144958,30.05932045,24.4,75.92
7/27/2019 15:00,412.117981,49.44216919,14.4263525,27.9743576,25,77
7/27/2019 16:00,395.5612488,48.56248474,13.88394833,23.71883774,25.6,78.08
7/27/2019 17:00,372.7511292,46.70892715,14.55562115,25.34000397,26.7,80.06
7/27/2019 18:00,358.1981201,44.18979263,13.85298634,25.09003067,27.2,80.96
7/27/2019 19:00,448.9831543,42.98450089,14.18878841,24.65595627,27.8,82.04
7/27/2019 20:00,349.0488281,40.58424759,13.41499805,23.72448921,27.2,80.96
7/27/2019 21:00,400.8099365,34.88614273,13.86751747,23.45402336,26.7,80.06
7/27/2019 22:00,421.5248413,35.59010696,13.99198627,21.14411926,25,77
7/27/2019 23:00,401.1505127,36.03619766,13.32501698,22.54424286,27.2,80.96
7/28/2019 0:00,426.8227234,33.93157196,13.53670979,19.30020142,26.7,80.06
7/28/2019 1:00,386.6844788,30.89879417,13.00232983,19.0336113,25,77
7/28/2019 2:00,403.788269,39.38248444,13.62173653,19.51980019,23.9,75.02
7/28/2019 3:00,402.635498,39.98028946,13.33054829,20.03587532,23.3,73.94
7/28/2019 4:00,360.0823059,39.99389648,13.05687618,19.05373192,22.2,71.96
7/28/2019 5:00,394.1600952,41.24873352,13.15149689,19.60519218,21.7,71.06
7/28/2019 6:00,437.8631897,39.21823502,13.2303648,19.35894585,21.7,71.06
7/28/2019 7:00,405.4697571,54.33982468,13.78756237,21.35330391,21.1,69.98
7/28/2019 8:00,410.1038818,62.56649017,13.51486301,22.33414841,21.1,69.98
7/28/2019 9:00,334.7547302,61.26639557,13.72703838,24.67370987,20.6,69.08
7/28/2019 10:00,400.7298584,52.98075485,14.15321922,25.10574341,20.6,69.08
7/28/2019 11:00,446.2102966,57.57275772,15.55723572,25.82587433,20.6,69.08
7/28/2019 12:00,364.2889404,57.41783905,14.92315102,26.05794907,21.1,69.98
7/28/2019 13:00,384.4605103,58.45030594,14.32534695,26.34747124,23.3,73.94
7/28/2019 14:00,436.8764038,53.47581482,14.72290993,26.50455666,25,77
7/28/2019 15:00,381.50177,51.57919693,14.54078865,26.20365334,27.8,82.04
7/28/2019 16:00,410.1046143,50.20886993,14.46231365,26.28928185,28.9,84.02
7/28/2019 17:00,365.7607727,52.240345,14.93775654,26.79289055,30,86
7/28/2019 18:00,397.4708252,54.2083931,14.93272972,27.89307594,32.2,89.96
7/28/2019 19:00,412.0324707,50.40280151,14.11109638,25.98013878,33.9,93.02
7/28/2019 20:00,357.292511,48.91531372,13.61695004,26.54089928,33.3,91.94
7/28/2019 21:00,382.6659851,53.06699371,13.34369469,24.81015205,33.9,93.02
7/28/2019 22:00,433.1272278,57.39324188,12.85678291,25.62692642,32.8,91.04
7/28/2019 23:00,399.5539551,54.26778793,12.76951885,23.66415215,32.8,91.04
7/29/2019 0:00,425.0529175,53.27889252,12.71175194,22.49714279,32.2,89.96
7/29/2019 1:00,393.9904175,52.39584732,12.79821968,22.16505241,28.9,84.02
7/29/2019 2:00,405.2923279,54.00172043,13.85838413,23.96195221,28.3,82.94
7/29/2019 3:00,369.3361206,54.69229889,13.22887707,22.1505146,28.3,82.94
7/29/2019 4:00,439.5692139,75.52474976,13.02935123,20.80770683,27.8,82.04
7/29/2019 5:00,401.6918945,71.08627319,13.64004803,20.74795341,26.7,80.06
7/29/2019 6:00,382.6175232,73.59925842,14.16378212,21.06645584,26.7,80.06
7/29/2019 7:00,432.2243652,90.16584015,15.87281418,27.46640778,26.1,78.98
7/29/2019 8:00,424.0716858,52.63756943,14.83720875,30.07255554,25,77
7/29/2019 9:00,1898.982666,60.77204514,16.01974297,32.58958054,25,77
7/29/2019 10:00,1854.017212,66.01927185,17.66838455,35.78690338,24.4,75.92
7/29/2019 11:00,1909.203735,62.02859879,18.55905342,38.58914566,24.4,75.92
7/29/2019 12:00,1722.171265,63.37068176,18.94115639,39.4759407,26.7,80.06
7/29/2019 13:00,1750.00708,61.56133652,18.03804207,37.82738113,27.8,82.04
7/29/2019 14:00,1826.069946,65.50366211,18.156847,37.89484787,28.9,84.02
7/29/2019 15:00,1637.361816,69.12661743,17.16038513,38.27806091,30,86
7/29/2019 16:00,1659.032715,65.64508057,17.77433586,36.3325119,31.7,89.06
7/29/2019 17:00,1734.305664,69.65478516,18.5557785,37.98917389,32.2,89.96
7/29/2019 18:00,1628.124878,67.07021332,16.74590111,34.61909866,32.8,91.04
7/29/2019 19:00,1581.855835,66.27674866,16.52805328,33.52368164,32.8,91.04
7/29/2019 20:00,1570.93042,56.68367004,14.97720528,27.11283302,31.1,87.98
7/29/2019 21:00,1543.248291,57.76506042,15.99793625,26.29459763,33.3,91.94
7/29/2019 22:00,1576.701416,55.33781052,15.52879429,27.16467476,32.8,91.04
7/29/2019 23:00,1543.752808,57.13660049,14.50187206,25.04189873,32.2,89.96
7/30/2019 0:00,1419.952148,55.17069244,15.04896927,22.37880135,31.1,87.98
7/30/2019 1:00,1364.568359,53.10182953,14.37407398,21.57192612,30,86
7/30/2019 2:00,1349.533691,54.34741592,14.47193813,21.6335392,29.4,84.92
7/30/2019 3:00,1323.26355,52.53317261,14.53287983,22.60812187,28.3,82.94
7/30/2019 4:00,1286.844116,78.13494873,13.50928593,21.4210186,27.8,82.04
7/30/2019 5:00,1275.355591,72.52527618,13.66056728,20.52988434,27.2,80.96
7/30/2019 6:00,1370.002808,75.11819458,14.00578308,20.07618713,26.7,80.06
7/30/2019 7:00,1549.87793,75.23072815,15.91307926,26.5790329,25.6,78.08
7/30/2019 8:00,1999.02124,53.27651596,16.0916748,31.53281021,25.6,78.08
7/30/2019 9:00,2629.541504,65.83931732,16.15294647,33.88473892,25,77
7/30/2019 10:00,2545.82251,68.03540039,16.45502663,36.61975098,25,77
7/30/2019 11:00,2673.372803,72.90840912,17.79074669,42.48199081,23.3,73.94
7/30/2019 12:00,2511.170898,73.94939423,20.58711243,41.01435852,25,77
7/30/2019 13:00,2578.056152,66.39246368,18.19236374,37.74400711,27.2,80.96
7/30/2019 14:00,2535.243652,69.001091,18.23816109,41.31744003,28.3,82.94
7/30/2019 15:00,2488.799072,72.7270813,19.44441223,40.19279861,30.6,87.08
7/30/2019 16:00,2461.934082,73.74673462,18.81453133,39.51005173,31.7,89.06
7/30/2019 17:00,2556.652588,74.08280182,18.42362785,40.13299179,31.7,89.06
7/30/2019 18:00,2501.155762,73.2287674,17.71824074,37.85450745,31.1,87.98
7/30/2019 19:00,2430.797363,74.38165283,16.63126755,34.98683548,34.4,93.92
7/30/2019 20:00,2463.424316,60.64483643,15.60343075,26.8672142,35.6,96.08
7/30/2019 21:00,2360.906006,60.47129822,15.65130711,27.85487747,35,95
7/30/2019 22:00,2335.03125,59.96595001,15.989151,25.33029938,33.3,91.94
7/30/2019 23:00,2053.305176,59.76608276,15.14540577,22.81691551,32.2,89.96
7/31/2019 0:00,2084.080811,54.15200043,15.21870422,21.67382813,31.7,89.06
7/31/2019 1:00,1948.372192,55.4193573,15.56346416,22.93144989,29.4,84.92
7/31/2019 2:00,1930.450073,55.61474991,15.04489613,21.46670151,28.3,82.94
7/31/2019 3:00,1908.62085,53.29113388,15.13033295,21.68220329,27.8,82.04
7/31/2019 4:00,1613.79541,58.09659576,15.20408344,20.59811974,26.7,80.06
7/31/2019 5:00,1444.237549,73.13651276,15.13502598,18.68140221,26.7,80.06
7/31/2019 6:00,1421.414429,70.1915741,15.22536945,19.42405891,26.7,80.06
7/31/2019 7:00,1586.057739,89.31797028,15.27846432,23.18641472,26.1,78.98
7/31/2019 8:00,1917.151489,59.5149765,15.56669426,29.46647453,25.6,78.08
7/31/2019 9:00,1918.132935,57.1038208,16.48513031,34.9629631,23.9,75.02
7/31/2019 10:00,2421.773926,67.20345306,18.34207916,36.06324768,25,77
7/31/2019 11:00,2529.442139,65.26217651,18.09500885,37.35974503,24.4,75.92
7/31/2019 12:00,1856.598755,79.44322205,18.10906982,37.23183441,25.6,78.08
7/31/2019 13:00,1378.176758,67.39180756,18.05373955,40.32073975,27.2,80.96
7/31/2019 14:00,1241.350952,69.90211487,18.75620651,41.38024521,29.4,84.92
7/31/2019 15:00,1037.38269,69.71565247,19.76495743,39.26764297,31.1,87.98
7/31/2019 16:00,997.559021,66.48504639,18.2621479,41.16647339,32.8,91.04
7/31/2019 17:00,606.1486206,90.55916595,18.61878395,33.6012001,32.8,91.04
7/31/2019 18:00,441.6642761,86.18130493,17.20172119,32.3687439,33.9,93.02
7/31/2019 19:00,455.039093,83.95890808,16.5030365,30.55235672,34.4,93.92
7/31/2019 20:00,479.0578308,78.97880554,15.8328495,24.48986053,33.3,91.94
7/31/2019 21:00,368.0334778,74.09175873,15.39945602,23.70043564,26,78.8
7/31/2019 22:00,425.7226868,74.63404083,17.0863266,23.52861023,24,75.2
7/31/2019 23:00,467.6436157,71.82150269,15.64590549,21.7150383,24.4,75.92
8/1/2019 0:00,414.9289551,68.72045898,14.11618233,19.91424179,25,77
8/1/2019 1:00,422.6223145,67.28703308,15.15922642,20.75784302,23.3,73.94
8/1/2019 2:00,442.2250366,66.87352753,14.78508949,20.14737129,23.3,73.94
8/1/2019 3:00,404.198822,68.08311462,15.49075031,19.38902283,23.3,73.94
8/1/2019 4:00,412.5394592,68.6268158,14.07006168,20.24621582,24.4,75.92
8/1/2019 5:00,418.1915283,68.72180176,15.00207233,20.76740837,24.4,75.92
8/1/2019 6:00,353.8840942,66.02442932,14.91119003,20.9695549,24.4,75.92
8/1/2019 7:00,389.8100891,80.15320587,16.21054268,25.06742668,24.4,75.92
8/1/2019 8:00,710.9298706,85.582901,16.18140793,30.10585785,23.9,75.02
8/1/2019 9:00,461.1278381,78.51052094,17.20694351,30.99045753,23.3,73.94
8/1/2019 10:00,442.7026367,52.01922607,18.04340553,36.15026474,23.3,73.94
8/1/2019 11:00,404.5853271,53.30694962,17.98978806,36.93432999,23.3,73.94
8/1/2019 12:00,412.3701782,49.09519958,18.828619,36.37255859,23.9,75.02
8/1/2019 13:00,377.960083,48.02247238,17.10612869,35.30992889,25.6,78.08
8/1/2019 14:00,413.8457336,48.75578308,18.70071793,34.86700439,25.6,78.08
8/1/2019 15:00,408.6932678,48.30007172,17.47865486,34.86255646,27.2,80.96
8/1/2019 16:00,453.1008606,48.30198288,17.64586449,35.07689285,28.3,82.94
8/1/2019 17:00,371.6675415,47.68717575,18.17568588,36.02869415,29.4,84.92
8/1/2019 18:00,435.3693542,45.48064041,17.9560585,33.52495575,29.4,84.92
8/1/2019 19:00,404.8747253,40.70698166,16.78494453,32.47915268,30,86
8/1/2019 20:00,419.9502563,35.8911438,16.46998024,26.08186722,31.1,87.98
8/1/2019 21:00,413.7952271,32.67724609,16.37034035,24.98816681,30,86
8/1/2019 22:00,334.7330933,31.65668488,15.93599987,25.1020565,30.6,87.08
8/1/2019 23:00,441.4539185,29.98929405,16.01565933,25.97689247,30.6,87.08
8/2/2019 0:00,366.7339478,31.3212471,16.28596497,21.54488373,30,86
8/2/2019 1:00,374.6959839,31.09373093,15.13437176,21.16246414,28.9,84.02
8/2/2019 2:00,352.8093567,30.03340149,15.50110912,20.33442879,27.8,82.04
8/2/2019 3:00,456.6207886,27.56629562,15.4373579,19.30911064,26.7,80.06
8/2/2019 4:00,384.4081421,26.15488625,14.39450836,19.49193001,25.6,78.08
8/2/2019 5:00,430.0884705,26.33678436,15.55515385,20.69015503,25,77
8/2/2019 6:00,382.0718994,25.37236786,15.33462143,21.09106064,23.9,75.02
8/2/2019 7:00,416.9933472,31.73384476,15.96493912,25.6974926,22.8,73.04
8/2/2019 8:00,431.0490417,33.0381012,15.40736866,28.68991089,22.2,71.96
8/2/2019 9:00,387.3394775,35.53480148,15.8201189,29.17321968,21.1,69.98
8/2/2019 10:00,414.0196533,37.77733612,17.37670517,33.201828,20.6,69.08
8/2/2019 11:00,464.6193848,37.25155258,16.93570518,35.34570694,20.6,69.08
8/2/2019 12:00,429.4056091,37.56047821,17.08241081,36.99077606,21.1,69.98
8/2/2019 13:00,437.8322144,40.96704483,17.27644157,34.76792145,22.8,73.04
8/2/2019 14:00,377.4107361,41.49626541,17.57770348,36.872509,25,77
8/2/2019 15:00,437.9005432,42.58854294,17.76963997,39.28905869,26.7,80.06
8/2/2019 16:00,453.4332886,42.3319664,17.55330467,37.77407074,25.6,78.08
8/2/2019 17:00,432.0577087,41.00689316,17.82875061,35.8679657,26.1,78.98
8/2/2019 18:00,420.7486877,39.48215866,15.86567307,31.12418938,26.1,78.98
8/2/2019 19:00,440.2356873,37.79810333,16.12438202,30.74141121,26.7,80.06
8/2/2019 20:00,389.8581848,32.99526215,14.56394291,25.58806419,27.2,80.96
8/2/2019 21:00,391.0934753,31.68874168,14.79924202,26.59548187,27.2,80.96
8/2/2019 22:00,397.861908,38.25458145,14.01054478,21.88497925,27.2,80.96
8/2/2019 23:00,402.754303,36.68751907,14.22523594,20.98817444,25,77
8/3/2019 0:00,434.6402893,35.40468979,14.90259933,20.59069633,25,77
8/3/2019 1:00,412.785675,31.54386139,14.12958527,20.19769096,23.3,73.94
8/3/2019 2:00,405.8305359,31.03133202,13.63662815,20.19238091,22.8,73.04
8/3/2019 3:00,407.2991638,36.01093674,14.31599712,20.43667793,23.3,73.94
8/3/2019 4:00,383.5582886,44.63991547,13.66607189,19.20129776,22.8,73.04
8/3/2019 5:00,422.3727722,48.32459641,13.36326885,20.07762718,22.8,73.04
8/3/2019 6:00,410.4402771,50.40353775,13.19671345,20.10172462,21.7,71.06
8/3/2019 7:00,392.328125,55.76731491,13.69617748,21.63019753,20,68
8/3/2019 8:00,448.253418,75.2505722,14.04667759,23.03429413,21.7,71.06
8/3/2019 9:00,432.0883179,83.37443542,14.40887642,28.15005302,21.7,71.06
8/3/2019 10:00,417.0674744,49.95179367,14.10309696,28.2127533,21.7,71.06
8/3/2019 11:00,462.5182495,49.4968605,14.09263134,27.91267014,21.7,71.06
8/3/2019 12:00,425.0111694,49.03935623,14.76242542,29.16265869,22.8,73.04
8/3/2019 13:00,397.2021484,50.3095932,14.5178051,28.89038467,24.4,75.92
8/3/2019 14:00,451.555542,50.83003998,15.27400112,29.32568169,25.6,78.08
8/3/2019 15:00,389.6263428,50.23461533,15.78760052,28.53213692,26.1,78.98
8/3/2019 16:00,378.1768188,46.26327896,15.38534641,25.12919426,26.7,80.06
8/3/2019 17:00,390.2761841,44.89344788,15.30375099,27.10109711,28.3,82.94
8/3/2019 18:00,465.0662231,47.22217941,14.58092785,24.83794022,28.3,82.94
8/3/2019 19:00,440.7477112,46.7101059,14.79744625,24.5728054,28.9,84.02
8/3/2019 20:00,410.333252,43.30630875,13.72098255,24.43918419,30,86
8/3/2019 21:00,484.3283691,41.75545883,14.63570118,23.73079109,30,86
8/3/2019 22:00,352.7537842,46.9024086,14.45969868,24.89311981,29.4,84.92
8/3/2019 23:00,370.4989624,69.52667999,13.92562675,20.35684013,28.9,84.02
8/4/2019 0:00,423.865448,68.31253052,13.35725689,19.25028992,28.3,82.94
8/4/2019 1:00,399.6452942,68.00086212,13.64464951,20.2940712,27.8,82.04
8/4/2019 2:00,426.1882019,67.36563873,13.00032616,20.01441383,25.6,78.08
8/4/2019 3:00,461.6628418,66.85313416,13.34832668,19.99599457,25,77
8/4/2019 4:00,385.6105957,68.74568939,13.76670074,19.87631989,25,77
8/4/2019 5:00,389.4996338,64.13775635,13.8240881,20.4313221,25,77
8/4/2019 6:00,451.3912048,57.25895691,13.5623703,20.29957771,24.4,75.92
8/4/2019 7:00,430.8411865,56.24531174,14.26784134,23.00486565,23.9,75.02
8/4/2019 8:00,376.2144165,62.55420685,14.59463406,23.23730087,23.9,75.02
8/4/2019 9:00,411.7960815,53.62449265,15.12274933,26.82569122,23.3,73.94
8/4/2019 10:00,406.4110413,44.42969513,14.91021061,27.35918999,23.3,73.94
8/4/2019 11:00,424.1864014,43.65528488,15.67877388,25.44591141,23.3,73.94
8/4/2019 12:00,453.7917786,42.35349274,15.90717888,26.31443405,23.9,75.02
8/4/2019 13:00,418.0747375,43.05487061,15.49601364,25.89354897,24.4,75.92
8/4/2019 14:00,375.0271912,43.61962128,15.1716423,25.26190948,26.7,80.06
8/4/2019 15:00,426.7864685,45.76601791,15.44639492,25.3507309,28.3,82.94
8/4/2019 16:00,418.2058105,47.817379,15.33780575,27.15248871,28.9,84.02
8/4/2019 17:00,403.6222839,46.41205215,15.53055477,26.09330559,26.1,78.98
8/4/2019 18:00,375.2934265,44.49376297,15.68105793,27.09077454,25.6,78.08
8/4/2019 19:00,354.717926,43.8291626,14.47031403,24.91929626,25.6,78.08
8/4/2019 20:00,352.8010559,40.46237564,15.34004974,25.53055,25,77
8/4/2019 21:00,397.7538147,45.18281174,14.50887775,24.0327301,24.4,75.92
8/4/2019 22:00,414.1108093,37.4720726,15.11444187,24.12313271,23.3,73.94
8/4/2019 23:00,436.7434082,24.54540062,14.35547161,22.37524605,23.3,73.94
8/5/2019 0:00,385.6772766,19.45401573,14.42583752,20.88560677,23.3,73.94
8/5/2019 1:00,403.184906,18.64682198,14.04149437,20.7004509,22.2,71.96
8/5/2019 2:00,419.8346252,17.34286499,14.48470879,19.97054863,22.2,71.96
8/5/2019 3:00,412.8999939,17.97500801,14.12577915,22.35200691,23.3,73.94
8/5/2019 4:00,444.6532593,20.13215065,14.84322929,20.26869202,24.4,75.92
8/5/2019 5:00,437.2684631,18.23402405,15.59226131,20.65847778,23.9,75.02
8/5/2019 6:00,449.1227112,15.8051157,15.73483372,19.9101181,22.2,71.96
8/5/2019 7:00,391.2636108,20.88070297,15.55259514,24.07390594,20.6,69.08
8/5/2019 8:00,434.1292725,22.93377686,15.55365944,28.85989761,20,68
8/5/2019 9:00,396.9779053,29.53812981,16.30765724,30.62553596,19.4,66.92
8/5/2019 10:00,436.7995605,32.02880859,17.70051956,33.44588089,18.9,66.02
8/5/2019 11:00,387.759491,33.21248627,18.12133217,35.67612076,18.9,66.02
8/5/2019 12:00,424.9089661,39.38650131,19.24899292,35.27489471,20,68
8/5/2019 13:00,418.6008301,35.6299324,18.02408981,35.00337982,21.7,71.06
8/5/2019 14:00,428.8008423,39.1917305,18.60805321,36.20895386,22.2,71.96
8/5/2019 15:00,436.097168,40.17998886,19.50131989,36.22951508,22.8,73.04
8/5/2019 16:00,422.0159302,40.42425156,17.81665039,38.51618958,23.3,73.94
8/5/2019 17:00,464.7642212,40.30451202,18.40021706,36.88154602,24.4,75.92
8/5/2019 18:00,394.0784302,42.19726563,18.11993027,34.67007828,25,77
8/5/2019 19:00,460.3679199,40.5847435,16.34451675,31.69233322,25,77
8/5/2019 20:00,395.9839172,35.30076218,16.29876328,25.75189972,24.4,75.92
8/5/2019 21:00,391.5340576,36.68659973,16.26561928,25.6782856,25,77
8/5/2019 22:00,442.6172485,44.15798569,15.89755535,23.3461628,23.9,75.02
8/5/2019 23:00,453.8274536,45.69033051,14.63462925,22.28512001,23.9,75.02
8/6/2019 0:00,439.6399536,41.41374207,14.23860455,20.743536,22.8,73.04
8/6/2019 1:00,391.5496521,40.52029419,14.47815132,20.48958397,22.2,71.96
8/6/2019 2:00,405.8080444,42.75962067,14.0073967,20.62100029,21.7,71.06
8/6/2019 3:00,416.0581055,42.58325195,13.54613209,19.87932014,22.2,71.96
8/6/2019 4:00,421.7962036,43.25237274,14.18109894,21.17836952,21.7,71.06
8/6/2019 5:00,396.9599915,45.09957886,14.67755032,19.83041573,20.6,69.08
8/6/2019 6:00,426.6460571,45.00968933,14.71956348,20.6275692,20,68
8/6/2019 7:00,429.226532,58.9530983,15.02332211,24.00074005,20,68
8/6/2019 8:00,429.4046631,64.86985779,14.86452103,28.53743935,20,68
8/6/2019 9:00,477.0947571,75.29193878,16.27660561,30.8837986,19.4,66.92
8/6/2019 10:00,381.4491272,45.56088257,16.99777985,33.26063919,18,64.4
8/6/2019 11:00,352.5487671,52.09006882,17.04336739,34.79564667,20,68
8/6/2019 12:00,397.8854675,53.91461945,18.22394562,37.21225357,19.4,66.92
8/6/2019 13:00,431.3114014,51.79265213,17.2301445,35.01272964,20,68
8/6/2019 14:00,368.0861816,50.7624054,17.95828629,34.50904465,23.3,73.94
8/6/2019 15:00,361.7286682,50.9940033,18.27382088,34.40042496,22,71.6
8/6/2019 16:00,382.3655701,54.92526627,18.66467667,35.75750732,22.8,73.04
8/6/2019 17:00,380.433136,54.70216751,17.44953728,35.7895546,23.9,75.02
8/6/2019 18:00,426.973877,50.97118759,16.68902206,32.77797318,22.2,71.96
8/6/2019 19:00,407.2310181,50.7677002,16.06823158,32.38639832,21.7,71.06
8/6/2019 20:00,378.6795044,39.65100861,14.70818615,25.99342918,22.2,71.96
8/6/2019 21:00,444.4888306,44.99938583,14.50829792,25.89144516,23.9,75.02
8/6/2019 22:00,459.3514404,72.33010101,14.52872658,23.21816635,22.2,71.96
8/6/2019 23:00,394.1441956,71.62574768,13.80969048,21.96711349,21.7,71.06
8/7/2019 0:00,378.8752136,65.91029358,13.84877205,20.09893227,23.3,73.94
8/7/2019 1:00,424.723938,62.68764877,13.72748947,19.76778984,23.3,73.94
8/7/2019 2:00,347.2061462,61.08997726,13.3876543,20.37054443,23.3,73.94
8/7/2019 3:00,394.5091248,60.9656105,14.4386282,19.75941086,23.3,73.94
8/7/2019 4:00,382.0408325,60.70157623,13.52624416,19.55031013,21.1,69.98
8/7/2019 5:00,407.5971069,60.36919403,14.83376884,19.63824081,22.2,71.96
8/7/2019 6:00,368.2671509,59.79499054,14.19756317,20.64074516,22.2,71.96
8/7/2019 7:00,434.0583496,82.32448578,14.61849785,24.48467636,21.7,71.06
8/7/2019 8:00,411.2034302,82.72237396,15.02103615,29.14258003,21.1,69.98
8/7/2019 9:00,422.3358459,88.3503418,17.13186264,31.29019737,20.6,69.08
8/7/2019 10:00,398.3214111,65.0994873,17.22432137,33.94584274,20.6,69.08
8/7/2019 11:00,403.3141479,62.70737839,17.30303001,35.70087051,20.6,69.08
8/7/2019 12:00,368.2857361,60.89400482,18.02992058,35.22115326,22.2,71.96
8/7/2019 13:00,398.0144653,59.52066803,17.67497444,34.46446228,23.3,73.94
8/7/2019 14:00,373.0224609,65.33288574,16.14302635,34.75899124,25,77
8/7/2019 15:00,473.4057617,63.11787415,17.69085312,34.52626419,26.1,78.98
8/7/2019 16:00,419.8978271,65.04146576,17.74651337,37.1751709,27.2,80.96
8/7/2019 17:00,413.7450867,66.05963898,16.66764069,37.35675049,28,82.4
8/7/2019 18:00,436.4839172,61.25208664,17.56148148,31.97573853,28.9,84.02
8/7/2019 19:00,437.9837036,57.91526031,14.93985367,28.40629578,27.8,82.04
8/7/2019 20:00,376.9921875,56.75800705,15.22297287,25.55593681,25.6,78.08
8/7/2019 21:00,352.0727844,56.28785706,14.93493462,25.42034531,26.7,80.06
8/7/2019 22:00,390.8132935,53.9164238,15.1456089,24.28126526,28.3,82.94
8/7/2019 23:00,377.7612305,77.15410614,13.47193336,23.06400681,27.8,82.04
8/8/2019 0:00,394.3731079,63.19655991,15.52034283,20.61480713,27.2,80.96
8/8/2019 1:00,406.3409119,61.82657623,13.82084656,19.13491058,26.1,78.98
8/8/2019 2:00,414.1309814,63.87839127,14.18194008,20.2225914,25.6,78.08
8/8/2019 3:00,380.8253479,64.92018127,13.67045116,19.57385635,26,78.8
8/8/2019 4:00,426.2515564,66.96681213,13.09082127,19.68824387,25,77
8/8/2019 5:00,445.5587463,67.55519104,14.56241894,21.15424538,21.7,71.06
8/8/2019 6:00,390.6546021,66.94350433,14.51871395,19.49069214,21.1,69.98
8/8/2019 7:00,384.6039734,83.20241547,13.88357449,25.06717873,22,71.6
8/8/2019 8:00,445.8886414,84.0307312,14.1455307,27.25336075,22.2,71.96
8/8/2019 9:00,428.5389709,82.90874481,14.35988617,29.06627655,21.7,71.06
8/8/2019 10:00,452.4785767,82.51541138,16.71400452,30.3244915,21,69.8
8/8/2019 11:00,280.4000244,63.77289581,17.77889824,33.65894699,22.2,71.96
8/8/2019 12:00,397.9586792,55.31411743,17.78691673,34.25320053,22.2,71.96
8/8/2019 13:00,375.6332092,56.03543472,17.87268639,37.35084534,23,73.4
8/8/2019 14:00,421.5818787,55.75809479,18.10726547,37.76392365,23.9,75.02
8/8/2019 15:00,364.2996216,60.35520554,18.14167023,37.94484711,23.3,73.94
8/8/2019 16:00,413.1318665,52.32726288,17.56938362,37.58247375,25.6,78.08
8/8/2019 17:00,416.3070984,52.97826767,17.04162788,39.74560547,27,80.6
8/8/2019 18:00,329.6361389,53.5190506,15.94620419,34.86163712,28.3,82.94
8/8/2019 19:00,408.8939209,48.98887253,15.1786232,31.8439579,29.4,84.92
8/8/2019 20:00,397.4420776,46.40842056,14.45126343,25.17079926,30,86
8/8/2019 21:00,407.5883789,47.16020203,14.22814178,25.35681343,30,86
8/8/2019 22:00,433.4873047,44.31142807,14.17605495,24.28680992,30.6,87.08
8/8/2019 23:00,361.7608032,37.95611572,14.12818813,21.4832325,30,86
8/9/2019 0:00,367.6924438,36.30464554,13.76797867,21.56280899,29.4,84.92
