BUILDING_NUMBER,BUILDING_NAME_LONG,BUILDING_GROUP_LEVEL1,CLUSTER_NUM,BUILDING_TYPE,BUILDING_USE,SITE,CAMPUS_SECTOR,YEAR_CONST_BEGAN,YEAR_OCCUPIED,LATITUDE_WGS,LONGITUDE_WGS,OWNERSHIP_TYPE,BUILDING_HEIGHT,NUM_OF_ROOMS,EXT_GROSS_AREA,ASSIGNABLE_AREA,NON_ASSIGNABLE_AREA,BLDG_SRV,CIRCULAT,CLASSRMS,GENERAL,HEALTH,LABS,MECHANIC,OFFICES,RESIDENT,SPECIAL,STUDY,SUPPORT,UNCLASS,USEABLE_AREA,STRUCT_AREA,LEVEL3_CATEGORY,LEVEL2_CATEGORY,NUMBER_OF_UNITS,UNIT_OF_MEASURE,START_DATE,END_DATE,START_DATE_USE
NW30,BUILDING NW30,Non-CUP,Residential,RESIDENT,DHOA,MIT,NORTHWEST,1904,1958,42.35864725,-71.09997287,OWNED,75,253,85812.19,50037.19,23321.62,588.17,17124.49,0,3854.54,0,0,5608.96,744.69,43169.45,0,383.86,1884.65,0,73358.81,12453.38,Water,Purchased,836,CCF,8/1/2019,8/31/2019,5/1/2019
NW30,BUILDING NW30,Non-CUP,Residential,RESIDENT,DHOA,MIT,NORTHWEST,1904,1958,42.35864725,-71.09997287,OWNED,75,253,85812.19,50037.19,23321.62,588.17,17124.49,0,3854.54,0,0,5608.96,744.69,43169.45,0,383.86,1884.65,0,73358.81,12453.38,Water,Purchased,761,CCF,11/1/2019,11/30/2019,8/1/2019
NW30,BUILDING NW30,Non-CUP,Residential,RESIDENT,DHOA,MIT,NORTHWEST,1904,1958,42.35864725,-71.09997287,OWNED,75,253,85812.19,50037.19,23321.62,588.17,17124.49,0,3854.54,0,0,5608.96,744.69,43169.45,0,383.86,1884.65,0,73358.81,12453.38,Water,Purchased,815,CCF,2/1/2020,2/29/2020,11/1/2019
NW35,Ashdown House,Non-CUP,Residential,RESIDENT,DHOA,MIT,NORTHWEST,2008,2008,42.35879785,-71.10143928,OWNED,60,578,252747.43,158044.01,57551.98,772.65,41835.4,0,2306.19,0,0,14943.93,759.62,154635.17,0,0,343.03,0,215595.99,37151.44,Water,Purchased,2131,CCF,5/1/2019,5/31/2019,2/1/2019
NW35,Ashdown House,Non-CUP,Residential,RESIDENT,DHOA,MIT,NORTHWEST,2008,2008,42.35879785,-71.10143928,OWNED,60,578,252747.43,158044.01,57551.98,772.65,41835.4,0,2306.19,0,0,14943.93,759.62,154635.17,0,0,343.03,0,215595.99,37151.44,Water,Purchased,2283,CCF,8/1/2019,8/31/2019,5/1/2019
NW35,Ashdown House,Non-CUP,Residential,RESIDENT,DHOA,MIT,NORTHWEST,2008,2008,42.35879785,-71.10143928,OWNED,60,578,252747.43,158044.01,57551.98,772.65,41835.4,0,2306.19,0,0,14943.93,759.62,154635.17,0,0,343.03,0,215595.99,37151.44,Water,Purchased,2486,CCF,11/1/2019,11/30/2019,8/1/2019
NW35,Ashdown House,Non-CUP,Residential,RESIDENT,DHOA,MIT,NORTHWEST,2008,2008,42.35879785,-71.10143928,OWNED,60,578,252747.43,158044.01,57551.98,772.65,41835.4,0,2306.19,0,0,14943.93,759.62,154635.17,0,0,343.03,0,215595.99,37151.44,Water,Purchased,2455,CCF,2/1/2020,2/29/2020,11/1/2019
NW36,NW36,Non-CUP,Support Dominant,SERVICE,OTH,MIT,NORTHWEST,NA,NA,NA,NA,OWNED,0,4,2045.25,1559.82,209.87,45,0,0,0,0,0,164.87,0,0,0,0,1559.82,0,1769.69,275.56,Water,Purchased,173,CCF,5/1/2019,5/31/2019,2/1/2019
NW36,NW36,Non-CUP,Support Dominant,SERVICE,OTH,MIT,NORTHWEST,NA,NA,NA,NA,OWNED,0,4,2045.25,1559.82,209.87,45,0,0,0,0,0,164.87,0,0,0,0,1559.82,0,1769.69,275.56,Water,Purchased,14,CCF,8/1/2019,8/31/2019,5/1/2019
NW36,NW36,Non-CUP,Support Dominant,SERVICE,OTH,MIT,NORTHWEST,NA,NA,NA,NA,OWNED,0,4,2045.25,1559.82,209.87,45,0,0,0,0,0,164.87,0,0,0,0,1559.82,0,1769.69,275.56,Water,Purchased,17,CCF,11/1/2019,11/30/2019,8/1/2019
NW36,NW36,Non-CUP,Support Dominant,SERVICE,OTH,MIT,NORTHWEST,NA,NA,NA,NA,OWNED,0,4,2045.25,1559.82,209.87,45,0,0,0,0,0,164.87,0,0,0,0,1559.82,0,1769.69,275.56,Water,Purchased,14,CCF,2/1/2020,2/29/2020,11/1/2019
NW61,Random Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,NORTHWEST,1899,1968,42.36184456,-71.0982858,OWNED,48.3,201,39469.53,25201.69,7821.4,1142.95,5548.38,0,8086.23,0,0,1130.07,225.6,16600.05,0,0,289.81,0,33023.09,6446.44,Water,Purchased,403,CCF,5/1/2019,5/31/2019,2/1/2019
NW61,Random Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,NORTHWEST,1899,1968,42.36184456,-71.0982858,OWNED,48.3,201,39469.53,25201.69,7821.4,1142.95,5548.38,0,8086.23,0,0,1130.07,225.6,16600.05,0,0,289.81,0,33023.09,6446.44,Water,Purchased,382,CCF,8/1/2019,8/31/2019,5/1/2019
NW61,Random Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,NORTHWEST,1899,1968,42.36184456,-71.0982858,OWNED,48.3,201,39469.53,25201.69,7821.4,1142.95,5548.38,0,8086.23,0,0,1130.07,225.6,16600.05,0,0,289.81,0,33023.09,6446.44,Water,Purchased,380,CCF,11/1/2019,11/30/2019,8/1/2019
NW61,Random Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,NORTHWEST,1899,1968,42.36184456,-71.0982858,OWNED,48.3,201,39469.53,25201.69,7821.4,1142.95,5548.38,0,8086.23,0,0,1130.07,225.6,16600.05,0,0,289.81,0,33023.09,6446.44,Water,Purchased,456,CCF,2/1/2020,2/29/2020,11/1/2019
NW86,70 Pacific Street Dormitory,Non-CUP,Residential,RESIDENT,DHOA,MIT,NORTHWEST,2001,2002,42.35972041,-71.10221874,OWNED,106.4,723,362686.82,251186.9,63816.25,1022.13,52510.35,0,19809.13,0,0,10283.77,2924.89,223831.64,0,1481.43,3139.81,0,315003.15,47683.67,Water,Purchased,4603,CCF,5/1/2019,5/31/2019,2/1/2019
NW86,70 Pacific Street Dormitory,Non-CUP,Residential,RESIDENT,DHOA,MIT,NORTHWEST,2001,2002,42.35972041,-71.10221874,OWNED,106.4,723,362686.82,251186.9,63816.25,1022.13,52510.35,0,19809.13,0,0,10283.77,2924.89,223831.64,0,1481.43,3139.81,0,315003.15,47683.67,Water,Purchased,5038,CCF,8/1/2019,8/31/2019,5/1/2019
NW86,70 Pacific Street Dormitory,Non-CUP,Residential,RESIDENT,DHOA,MIT,NORTHWEST,2001,2002,42.35972041,-71.10221874,OWNED,106.4,723,362686.82,251186.9,63816.25,1022.13,52510.35,0,19809.13,0,0,10283.77,2924.89,223831.64,0,1481.43,3139.81,0,315003.15,47683.67,Water,Purchased,25099,CCF,11/1/2019,11/30/2019,8/1/2019
NW86,70 Pacific Street Dormitory,Non-CUP,Residential,RESIDENT,DHOA,MIT,NORTHWEST,2001,2002,42.35972041,-71.10221874,OWNED,106.4,723,362686.82,251186.9,63816.25,1022.13,52510.35,0,19809.13,0,0,10283.77,2924.89,223831.64,0,1481.43,3139.81,0,315003.15,47683.67,Water,Purchased,-14819,CCF,2/1/2020,2/29/2020,11/1/2019
OC19_ABCDEFGHJKLMNQ,Bates LINAC,Off Campus Buildings,Lab & Mixed Use,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,269,188458.83,134759.33,17193.03,828.4,11178.55,0,0,0,120600.75,5186.08,14158.58,0,0,0,0,0,151952.36,36506.47,Water,Purchased,17.45,CCF,4/1/2019,4/30/2019,1/1/2019
OC19_ABCDEFGHJKLMNQ,Bates LINAC,Off Campus Buildings,Lab & Mixed Use,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,269,188458.83,134759.33,17193.03,828.4,11178.55,0,0,0,120600.75,5186.08,14158.58,0,0,0,0,0,151952.36,36506.47,Water,Purchased,22,CCF,5/1/2019,5/31/2019,2/1/2019
OC19_ABCDEFGHJKLMNQ,Bates LINAC,Off Campus Buildings,Lab & Mixed Use,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,269,188458.83,134759.33,17193.03,828.4,11178.55,0,0,0,120600.75,5186.08,14158.58,0,0,0,0,0,151952.36,36506.47,Water,Purchased,26.76,CCF,6/1/2019,6/30/2019,3/1/2019
OC19_ABCDEFGHJKLMNQ,Bates LINAC,Off Campus Buildings,Lab & Mixed Use,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,269,188458.83,134759.33,17193.03,828.4,11178.55,0,0,0,120600.75,5186.08,14158.58,0,0,0,0,0,151952.36,36506.47,Water,Purchased,27.35,CCF,7/1/2019,7/31/2019,4/1/2019
OC19_ABCDEFGHJKLMNQ,Bates LINAC,Off Campus Buildings,Lab & Mixed Use,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,269,188458.83,134759.33,17193.03,828.4,11178.55,0,0,0,120600.75,5186.08,14158.58,0,0,0,0,0,151952.36,36506.47,Water,Purchased,22.91,CCF,8/1/2019,8/31/2019,5/1/2019
OC19_ABCDEFGHJKLMNQ,Bates LINAC,Off Campus Buildings,Lab & Mixed Use,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,269,188458.83,134759.33,17193.03,828.4,11178.55,0,0,0,120600.75,5186.08,14158.58,0,0,0,0,0,151952.36,36506.47,Water,Purchased,30.92,CCF,9/1/2019,9/30/2019,6/1/2019
OC19_ABCDEFGHJKLMNQ,Bates LINAC,Off Campus Buildings,Lab & Mixed Use,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,269,188458.83,134759.33,17193.03,828.4,11178.55,0,0,0,120600.75,5186.08,14158.58,0,0,0,0,0,151952.36,36506.47,Water,Purchased,3198,CCF,10/1/2019,10/31/2019,7/1/2019
OC19_ABCDEFGHJKLMNQ,Bates LINAC,Off Campus Buildings,Lab & Mixed Use,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,269,188458.83,134759.33,17193.03,828.4,11178.55,0,0,0,120600.75,5186.08,14158.58,0,0,0,0,0,151952.36,36506.47,Water,Purchased,-3148.47,CCF,11/1/2019,11/30/2019,8/1/2019
OC19_ABCDEFGHJKLMNQ,Bates LINAC,Off Campus Buildings,Lab & Mixed Use,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,269,188458.83,134759.33,17193.03,828.4,11178.55,0,0,0,120600.75,5186.08,14158.58,0,0,0,0,0,151952.36,36506.47,Water,Purchased,12.48,CCF,12/1/2019,12/31/2019,9/1/2019
OC19_ABCDEFGHJKLMNQ,Bates LINAC,Off Campus Buildings,Lab & Mixed Use,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,269,188458.83,134759.33,17193.03,828.4,11178.55,0,0,0,120600.75,5186.08,14158.58,0,0,0,0,0,151952.36,36506.47,Water,Purchased,13.46,CCF,1/1/2020,1/31/2020,10/1/2019
OC19_ABCDEFGHJKLMNQ,Bates LINAC,Off Campus Buildings,Lab & Mixed Use,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,269,188458.83,134759.33,17193.03,828.4,11178.55,0,0,0,120600.75,5186.08,14158.58,0,0,0,0,0,151952.36,36506.47,Water,Purchased,16.11,CCF,2/1/2020,2/29/2020,11/1/2019
W1,Fariborz Maseeh Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1900,1939,42.35761763,-71.0935107,OWNED,74.5,558,189941.11,107518.76,43591.64,1509.19,33098.63,0,14094.47,0,0,8983.82,11622.36,81285.63,0,0,516.3,0,151110.4,38830.71,Water,Purchased,5700,CCF,8/1/2019,8/31/2019,5/1/2019
W1,Fariborz Maseeh Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1900,1939,42.35761763,-71.0935107,OWNED,74.5,558,189941.11,107518.76,43591.64,1509.19,33098.63,0,14094.47,0,0,8983.82,11622.36,81285.63,0,0,516.3,0,151110.4,38830.71,Water,Purchased,1343,CCF,11/1/2019,11/30/2019,8/1/2019
W1,Fariborz Maseeh Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1900,1939,42.35761763,-71.0935107,OWNED,74.5,558,189941.11,107518.76,43591.64,1509.19,33098.63,0,14094.47,0,0,8983.82,11622.36,81285.63,0,0,516.3,0,151110.4,38830.71,Water,Purchased,1500,CCF,2/1/2020,2/29/2020,11/1/2019
W11,Religious Activities Center,Non-CUP,Office & Mixed Use,SERVICE,STAC,MIT,WEST,1936,1967,42.35826109,-71.09353578,OWNED,16.4,63,13590.41,7922.29,4152.3,539.28,2766.4,0,4160.51,0,0,846.62,3761.78,0,0,0,0,0,12074.59,1515.82,Water,Purchased,37,CCF,5/1/2019,5/31/2019,2/1/2019
W11,Religious Activities Center,Non-CUP,Office & Mixed Use,SERVICE,STAC,MIT,WEST,1936,1967,42.35826109,-71.09353578,OWNED,16.4,63,13590.41,7922.29,4152.3,539.28,2766.4,0,4160.51,0,0,846.62,3761.78,0,0,0,0,0,12074.59,1515.82,Water,Purchased,37,CCF,8/1/2019,8/31/2019,5/1/2019
W11,Religious Activities Center,Non-CUP,Office & Mixed Use,SERVICE,STAC,MIT,WEST,1936,1967,42.35826109,-71.09353578,OWNED,16.4,63,13590.41,7922.29,4152.3,539.28,2766.4,0,4160.51,0,0,846.62,3761.78,0,0,0,0,0,12074.59,1515.82,Water,Purchased,51,CCF,11/1/2019,11/30/2019,8/1/2019
W11,Religious Activities Center,Non-CUP,Office & Mixed Use,SERVICE,STAC,MIT,WEST,1936,1967,42.35826109,-71.09353578,OWNED,16.4,63,13590.41,7922.29,4152.3,539.28,2766.4,0,4160.51,0,0,846.62,3761.78,0,0,0,0,0,12074.59,1515.82,Water,Purchased,50,CCF,2/1/2020,2/29/2020,11/1/2019
W15,MIT Chapel,Non-CUP,Office & Mixed Use,SERVICE,STAC,MIT,WEST,1954,1955,42.35832688,-71.09412494,OWNED,33.2,26,5339.35,2815.91,1959.77,105.2,986.24,0,2607.98,0,0,868.33,0,0,0,0,207.93,0,4775.68,563.67,Water,Purchased,5,CCF,5/1/2019,5/31/2019,2/1/2019
W15,MIT Chapel,Non-CUP,Office & Mixed Use,SERVICE,STAC,MIT,WEST,1954,1955,42.35832688,-71.09412494,OWNED,33.2,26,5339.35,2815.91,1959.77,105.2,986.24,0,2607.98,0,0,868.33,0,0,0,0,207.93,0,4775.68,563.67,Water,Purchased,79,CCF,8/1/2019,8/31/2019,5/1/2019
W15,MIT Chapel,Non-CUP,Office & Mixed Use,SERVICE,STAC,MIT,WEST,1954,1955,42.35832688,-71.09412494,OWNED,33.2,26,5339.35,2815.91,1959.77,105.2,986.24,0,2607.98,0,0,868.33,0,0,0,0,207.93,0,4775.68,563.67,Water,Purchased,30,CCF,11/1/2019,11/30/2019,8/1/2019
W15,MIT Chapel,Non-CUP,Office & Mixed Use,SERVICE,STAC,MIT,WEST,1954,1955,42.35832688,-71.09412494,OWNED,33.2,26,5339.35,2815.91,1959.77,105.2,986.24,0,2607.98,0,0,868.33,0,0,0,0,207.93,0,4775.68,563.67,Water,Purchased,8,CCF,2/1/2020,2/29/2020,11/1/2019
W2_W4,W2_W4,Non-CUP,Residential,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,629,138588.88,72039.78,46162.86,7698.05,29630.12,0,7264.5,0,0,8834.69,2545.18,61000.08,0,235.08,994.94,0,118202.64,20386.24,Water,Purchased,1075,CCF,5/1/2019,5/31/2019,2/1/2019
W2_W4,W2_W4,Non-CUP,Residential,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,629,138588.88,72039.78,46162.86,7698.05,29630.12,0,7264.5,0,0,8834.69,2545.18,61000.08,0,235.08,994.94,0,118202.64,20386.24,Water,Purchased,1272,CCF,8/1/2019,8/31/2019,5/1/2019
W2_W4,W2_W4,Non-CUP,Residential,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,629,138588.88,72039.78,46162.86,7698.05,29630.12,0,7264.5,0,0,8834.69,2545.18,61000.08,0,235.08,994.94,0,118202.64,20386.24,Water,Purchased,1184,CCF,11/1/2019,11/30/2019,8/1/2019
W2_W4,W2_W4,Non-CUP,Residential,NA,NA,MIT,NA,NA,NA,NA,NA,OWNED,NA,629,138588.88,72039.78,46162.86,7698.05,29630.12,0,7264.5,0,0,8834.69,2545.18,61000.08,0,235.08,994.94,0,118202.64,20386.24,Water,Purchased,1198,CCF,2/1/2020,2/29/2020,11/1/2019
W20,Julius Adams Stratton Student Center,Non-CUP,Office & Mixed Use,SERVICE,STAC,MIT,WEST,1963,1965,42.3590424,-71.09477464,OWNED,75,435,183162,115330.5,56425.71,3039.62,35924.43,0,68329.06,0,4307.33,17461.66,31052.56,0,267.54,9075.06,1689.4,609.55,171756.21,11405.79,Water,Purchased,1195,CCF,5/1/2019,5/31/2019,2/1/2019
W20,Julius Adams Stratton Student Center,Non-CUP,Office & Mixed Use,SERVICE,STAC,MIT,WEST,1963,1965,42.3590424,-71.09477464,OWNED,75,435,183162,115330.5,56425.71,3039.62,35924.43,0,68329.06,0,4307.33,17461.66,31052.56,0,267.54,9075.06,1689.4,609.55,171756.21,11405.79,Water,Purchased,966,CCF,8/1/2019,8/31/2019,5/1/2019
W20,Julius Adams Stratton Student Center,Non-CUP,Office & Mixed Use,SERVICE,STAC,MIT,WEST,1963,1965,42.3590424,-71.09477464,OWNED,75,435,183162,115330.5,56425.71,3039.62,35924.43,0,68329.06,0,4307.33,17461.66,31052.56,0,267.54,9075.06,1689.4,609.55,171756.21,11405.79,Water,Purchased,1400,CCF,11/1/2019,11/30/2019,8/1/2019
W20,Julius Adams Stratton Student Center,Non-CUP,Office & Mixed Use,SERVICE,STAC,MIT,WEST,1963,1965,42.3590424,-71.09477464,OWNED,75,435,183162,115330.5,56425.71,3039.62,35924.43,0,68329.06,0,4307.33,17461.66,31052.56,0,267.54,9075.06,1689.4,609.55,171756.21,11405.79,Water,Purchased,1258,CCF,2/1/2020,2/29/2020,11/1/2019
W31,David Flett du Pont Athletic Gymnasium,Non-CUP,Special,SERVICE,STAC,MIT,WEST,1902,1957,42.35963776,-71.09516824,OWNED,52.6,146,71443.5,53401.65,9744.51,1054.2,6287.56,1493.72,3973.37,0,0,2402.75,10545.3,0,37322.78,0,66.48,0,63146.16,8297.34,Water,Purchased,98,CCF,5/1/2019,5/31/2019,2/1/2019
W31,David Flett du Pont Athletic Gymnasium,Non-CUP,Special,SERVICE,STAC,MIT,WEST,1902,1957,42.35963776,-71.09516824,OWNED,52.6,146,71443.5,53401.65,9744.51,1054.2,6287.56,1493.72,3973.37,0,0,2402.75,10545.3,0,37322.78,0,66.48,0,63146.16,8297.34,Water,Purchased,92,CCF,8/1/2019,8/31/2019,5/1/2019
W31,David Flett du Pont Athletic Gymnasium,Non-CUP,Special,SERVICE,STAC,MIT,WEST,1902,1957,42.35963776,-71.09516824,OWNED,52.6,146,71443.5,53401.65,9744.51,1054.2,6287.56,1493.72,3973.37,0,0,2402.75,10545.3,0,37322.78,0,66.48,0,63146.16,8297.34,Water,Purchased,196,CCF,11/1/2019,11/30/2019,8/1/2019
W31,David Flett du Pont Athletic Gymnasium,Non-CUP,Special,SERVICE,STAC,MIT,WEST,1902,1957,42.35963776,-71.09516824,OWNED,52.6,146,71443.5,53401.65,9744.51,1054.2,6287.56,1493.72,3973.37,0,0,2402.75,10545.3,0,37322.78,0,66.48,0,63146.16,8297.34,Water,Purchased,133,CCF,2/1/2020,2/29/2020,11/1/2019
W32,David Flett du Pont Athletic Center,Non-CUP,Special,SERVICE,STAC,MIT,WEST,1958,1959,42.35936841,-71.09513369,OWNED,36.1,90,46578.52,26366.32,15073.3,868.16,8999.7,0,0,0,0,5205.44,3058.89,0,23307.43,0,0,0,41439.62,5138.9,Water,Purchased,450,CCF,5/1/2019,5/31/2019,2/1/2019
W32,David Flett du Pont Athletic Center,Non-CUP,Special,SERVICE,STAC,MIT,WEST,1958,1959,42.35936841,-71.09513369,OWNED,36.1,90,46578.52,26366.32,15073.3,868.16,8999.7,0,0,0,0,5205.44,3058.89,0,23307.43,0,0,0,41439.62,5138.9,Water,Purchased,455,CCF,8/1/2019,8/31/2019,5/1/2019
W32,David Flett du Pont Athletic Center,Non-CUP,Special,SERVICE,STAC,MIT,WEST,1958,1959,42.35936841,-71.09513369,OWNED,36.1,90,46578.52,26366.32,15073.3,868.16,8999.7,0,0,0,0,5205.44,3058.89,0,23307.43,0,0,0,41439.62,5138.9,Water,Purchased,-503,CCF,11/1/2019,11/30/2019,8/1/2019
W32,David Flett du Pont Athletic Center,Non-CUP,Special,SERVICE,STAC,MIT,WEST,1958,1959,42.35936841,-71.09513369,OWNED,36.1,90,46578.52,26366.32,15073.3,868.16,8999.7,0,0,0,0,5205.44,3058.89,0,23307.43,0,0,0,41439.62,5138.9,Water,Purchased,384,CCF,2/1/2020,2/29/2020,11/1/2019
W34,Johnson Athletics Center,Non-CUP,Special,SERVICE,STAC,MIT,WEST,1979,1980,42.35859572,-71.09652993,OWNED,37.9,74,109397.67,82217.92,20743.24,603.13,9472.45,0,0,0,0,10667.66,758.36,0,79009.39,0,2450.17,0,102961.16,6436.51,Water,Purchased,700,CCF,5/1/2019,5/31/2019,2/1/2019
W34,Johnson Athletics Center,Non-CUP,Special,SERVICE,STAC,MIT,WEST,1979,1980,42.35859572,-71.09652993,OWNED,37.9,74,109397.67,82217.92,20743.24,603.13,9472.45,0,0,0,0,10667.66,758.36,0,79009.39,0,2450.17,0,102961.16,6436.51,Water,Purchased,166,CCF,8/1/2019,8/31/2019,5/1/2019
W34,Johnson Athletics Center,Non-CUP,Special,SERVICE,STAC,MIT,WEST,1979,1980,42.35859572,-71.09652993,OWNED,37.9,74,109397.67,82217.92,20743.24,603.13,9472.45,0,0,0,0,10667.66,758.36,0,79009.39,0,2450.17,0,102961.16,6436.51,Water,Purchased,240,CCF,11/1/2019,11/30/2019,8/1/2019
W34,Johnson Athletics Center,Non-CUP,Special,SERVICE,STAC,MIT,WEST,1979,1980,42.35859572,-71.09652993,OWNED,37.9,74,109397.67,82217.92,20743.24,603.13,9472.45,0,0,0,0,10667.66,758.36,0,79009.39,0,2450.17,0,102961.16,6436.51,Water,Purchased,546,CCF,2/1/2020,2/29/2020,11/1/2019
W35,Zesiger Sports & Fitness Center,Non-CUP,Special,SERVICE,STAC,MIT,WEST,2000,2002,42.35871563,-71.09575051,OWNED,65.7,220,122080.04,76369.95,36482.32,2135.89,21172.24,0,326.56,0,0,13174.19,7680.01,0,67475.67,0,887.71,0,112852.27,9227.77,Water,Purchased,2321,CCF,5/1/2019,5/31/2019,2/1/2019
W35,Zesiger Sports & Fitness Center,Non-CUP,Special,SERVICE,STAC,MIT,WEST,2000,2002,42.35871563,-71.09575051,OWNED,65.7,220,122080.04,76369.95,36482.32,2135.89,21172.24,0,326.56,0,0,13174.19,7680.01,0,67475.67,0,887.71,0,112852.27,9227.77,Water,Purchased,2228,CCF,8/1/2019,8/31/2019,5/1/2019
W35,Zesiger Sports & Fitness Center,Non-CUP,Special,SERVICE,STAC,MIT,WEST,2000,2002,42.35871563,-71.09575051,OWNED,65.7,220,122080.04,76369.95,36482.32,2135.89,21172.24,0,326.56,0,0,13174.19,7680.01,0,67475.67,0,887.71,0,112852.27,9227.77,Water,Purchased,2149,CCF,11/1/2019,11/30/2019,8/1/2019
W35,Zesiger Sports & Fitness Center,Non-CUP,Special,SERVICE,STAC,MIT,WEST,2000,2002,42.35871563,-71.09575051,OWNED,65.7,220,122080.04,76369.95,36482.32,2135.89,21172.24,0,326.56,0,0,13174.19,7680.01,0,67475.67,0,887.71,0,112852.27,9227.77,Water,Purchased,2701,CCF,2/1/2020,2/29/2020,11/1/2019
W36,BUILDING W36,Non-CUP,Office & Mixed Use,SERVICE,(NULL),MIT,WEST,NA,NA,NA,NA,OWNED,0,4,1098.23,0,853.35,695.8,0,0,0,0,0,157.55,0,0,0,0,0,0,853.35,244.88,Water,Purchased,3,CCF,5/1/2019,5/31/2019,2/1/2019
W36,BUILDING W36,Non-CUP,Office & Mixed Use,SERVICE,(NULL),MIT,WEST,NA,NA,NA,NA,OWNED,0,4,1098.23,0,853.35,695.8,0,0,0,0,0,157.55,0,0,0,0,0,0,853.35,244.88,Water,Purchased,13,CCF,8/1/2019,8/31/2019,5/1/2019
W36,BUILDING W36,Non-CUP,Office & Mixed Use,SERVICE,(NULL),MIT,WEST,NA,NA,NA,NA,OWNED,0,4,1098.23,0,853.35,695.8,0,0,0,0,0,157.55,0,0,0,0,0,0,853.35,244.88,Water,Purchased,20,CCF,11/1/2019,11/30/2019,8/1/2019
W36,BUILDING W36,Non-CUP,Office & Mixed Use,SERVICE,(NULL),MIT,WEST,NA,NA,NA,NA,OWNED,0,4,1098.23,0,853.35,695.8,0,0,0,0,0,157.55,0,0,0,0,0,0,853.35,244.88,Water,Purchased,12,CCF,2/1/2020,2/29/2020,11/1/2019
W41,W41,Non-CUP,Support Areas & Parking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Water,Purchased,81,CCF,5/1/2019,5/31/2019,2/1/2019
W41,W41,Non-CUP,Support Areas & Parking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Water,Purchased,52,CCF,8/1/2019,8/31/2019,5/1/2019
W41,W41,Non-CUP,Support Areas & Parking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Water,Purchased,50,CCF,11/1/2019,11/30/2019,8/1/2019
W41,W41,Non-CUP,Support Areas & Parking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Water,Purchased,52,CCF,2/1/2020,2/29/2020,11/1/2019
W5,Ida Flansburgh Green Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1901,1970,42.35691893,-71.09510104,OWNED,53.2,106,19010.96,9825.59,5593.55,1411.69,3501.9,0,287.27,0,0,679.96,25.4,9336.41,0,0,176.51,0,15419.14,3591.82,Water,Purchased,1280,CCF,5/1/2019,5/31/2019,2/1/2019
W5,Ida Flansburgh Green Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1901,1970,42.35691893,-71.09510104,OWNED,53.2,106,19010.96,9825.59,5593.55,1411.69,3501.9,0,287.27,0,0,679.96,25.4,9336.41,0,0,176.51,0,15419.14,3591.82,Water,Purchased,960,CCF,8/1/2019,8/31/2019,5/1/2019
W5,Ida Flansburgh Green Hall,Non-CUP,Residential,RESIDENT,DHOA,MIT,WEST,1901,1970,42.35691893,-71.09510104,OWNED,53.2,106,19010.96,9825.59,5593.55,1411.69,3501.9,0,287.27,0,0,679.96,25.4,9336.41,0,0,176.51,0,15419.14,3591.82,Water,Purchased,1720,CCF,11/1/2019,11/30/2019,8/1/2019
